"User_ID","Product_ID","Gender","Age","Occupation","City_Category","Stay_In_Current_City_Years","Marital_Status","Product_Category_1","Product_Category_2","Product_Category_3"
1004104,"P00145042","M","18-25",16,"C","1",0,1,2,5
1000627,"P00100442","M","51-55",2,"C","2",1,2,4,5
1003718,"P00116142","M","51-55",17,"C","1",0,10,13,16
1003088,"P00345842","F","26-35",4,"C","4+",0,2,8,14
1004277,"P00300642","M","36-45",16,"A","0",0,5,14,NA
1000551,"P00033942","M","36-45",20,"A","4+",1,5,NA,NA
1003402,"P00118942","M","36-45",20,"B","4+",0,8,NA,NA
1004404,"P00263442","M","26-35",1,"B","1",0,16,NA,NA
1004116,"P00005042","M","36-45",7,"A","2",0,6,16,NA
1000329,"P00220142","M","36-45",7,"A","1",0,1,15,NA
1001775,"P00245642","M","26-35",4,"C","3",1,5,11,12
1003635,"P00200642","M","51-55",1,"C","1",0,10,16,NA
1001601,"P00223242","M","26-35",12,"C","2",0,5,14,NA
1000362,"P00338542","M","36-45",20,"B","1",0,1,NA,NA
1005453,"P00157342","M","18-25",4,"C","1",0,8,NA,NA
1001956,"P00174142","M","36-45",0,"C","1",1,3,4,9
1003054,"P00044442","M","18-25",4,"B","1",1,1,16,NA
1003654,"P00270942","M","26-35",17,"B","3",1,1,2,15
1001448,"P00139242","F","26-35",3,"A","1",0,8,NA,NA
1002024,"P00053842","M","0-17",19,"C","2",0,4,5,12
1004187,"P00282242","F","55+",20,"C","2",1,5,8,17
1004508,"P00160542","M","26-35",20,"A","2",0,5,12,NA
1003440,"P00112142","M","55+",17,"C","3",0,1,2,14
1003313,"P00317842","M","36-45",20,"A","2",0,8,NA,NA
1002078,"P00057642","M","18-25",4,"C","1",0,1,15,16
1000922,"P00145042","M","55+",16,"B","2",1,1,2,5
1000777,"P00112142","M","18-25",19,"B","1",0,1,2,14
1003712,"P00227942","M","26-35",17,"C","4+",1,2,5,NA
1000968,"P00129442","M","51-55",12,"A","4+",1,5,8,NA
1004271,"P00010742","M","36-45",7,"B","2",0,1,8,17
1003134,"P00052842","M","18-25",4,"A","1",1,10,15,NA
1001016,"P00140642","M","55+",16,"C","3",0,5,NA,NA
1004795,"P00261542","M","46-50",16,"C","1",0,16,NA,NA
1001264,"P00054142","M","26-35",1,"A","3",0,16,NA,NA
1003452,"P00358442","M","26-35",14,"C","1",1,1,15,NA
1005837,"P00182142","M","26-35",7,"B","0",1,1,5,6
1000918,"P00002642","F","46-50",1,"C","1",0,8,NA,NA
1004344,"P00226442","M","26-35",1,"A","4+",0,11,15,NA
1002507,"P00127242","M","26-35",4,"A","0",1,1,16,NA
1005536,"P00111942","M","26-35",16,"B","2",1,8,17,NA
1005046,"P00265142","M","26-35",16,"A","0",0,3,12,NA
1003853,"P00253142","M","26-35",14,"B","1",1,1,2,5
1001451,"P00287442","M","36-45",20,"B","0",0,8,NA,NA
1000677,"P00090942","M","51-55",2,"B","1",1,1,2,14
1003466,"P00265242","M","26-35",14,"B","1",0,5,8,NA
1004489,"P00249742","M","18-25",4,"B","1",0,1,15,18
1002171,"P00145042","M","36-45",0,"A","3",0,1,2,5
1004416,"P00303242","M","18-25",4,"A","3",1,5,8,NA
1001407,"P00100442","F","36-45",15,"A","1",1,2,4,5
1001926,"P00101342","F","0-17",0,"B","1",0,6,8,NA
1005372,"P00332942","M","26-35",4,"C","3",0,5,8,NA
1001203,"P00024042","F","26-35",1,"A","3",0,7,NA,NA
1002909,"P00213642","M","26-35",7,"A","1",0,11,NA,NA
1003418,"P00112142","F","18-25",3,"C","4+",0,1,2,14
1002526,"P0097242","M","55+",13,"B","4+",1,1,16,NA
1004064,"P00024742","M","46-50",0,"A","1",1,8,11,NA
1004083,"P00040342","M","55+",14,"A","0",0,18,NA,NA
1001088,"P00211942","F","0-17",10,"A","3",0,8,NA,NA
1000195,"P00310242","M","26-35",12,"B","4+",1,7,NA,NA
1001440,"P00177742","M","36-45",12,"C","1",0,8,NA,NA
1003214,"P00252742","F","55+",7,"A","2",0,8,NA,NA
1003968,"P00147742","M","26-35",2,"C","1",0,1,16,NA
1003433,"P00010942","M","18-25",12,"A","1",0,1,2,6
1003320,"P00044242","M","26-35",1,"B","1",1,2,4,8
1005333,"P00259742","F","26-35",7,"A","4+",0,8,14,NA
1000956,"P00012142","M","36-45",1,"A","3",1,5,NA,NA
1001956,"P00248442","M","36-45",0,"C","1",1,3,4,NA
1005333,"P00317842","F","26-35",7,"A","4+",0,8,NA,NA
1000757,"P00193142","M","26-35",12,"A","1",0,5,NA,NA
1001399,"P00237542","M","18-25",17,"C","1",0,1,15,16
1004798,"P00280642","M","26-35",1,"C","4+",0,11,NA,NA
1004126,"P00226642","M","26-35",17,"B","1",0,5,6,NA
1001149,"P00127942","M","26-35",12,"A","1",1,1,2,5
1002419,"P00115542","M","26-35",0,"B","3",1,8,NA,NA
1003626,"P00270942","M","26-35",17,"B","3",0,1,2,15
1002237,"P00134342","F","36-45",6,"B","1",0,5,NA,NA
1000692,"P00165642","F","26-35",0,"A","0",1,1,8,16
1000601,"P00330342","F","18-25",20,"B","3",1,5,11,16
1004541,"P00065242","M","0-17",10,"B","1",0,2,3,4
1004808,"P00214642","M","36-45",0,"A","1",1,11,13,16
1004704,"P00127742","M","18-25",20,"C","1",0,1,2,15
1003128,"P00111042","M","18-25",2,"B","3",0,15,NA,NA
1003241,"P00158542","F","51-55",0,"C","0",1,5,6,13
1003513,"P00085942","M","26-35",16,"C","1",0,2,4,8
1000149,"P00150942","M","26-35",1,"B","2",1,6,11,13
1002304,"P00050442","M","46-50",12,"B","2",1,1,8,13
1003958,"P00207942","M","46-50",7,"C","1",0,6,8,NA
1003454,"P00223242","M","18-25",0,"A","1",1,5,14,NA
1003885,"P00003442","M","26-35",12,"B","4+",1,4,5,8
1000026,"P00346642","M","26-35",7,"B","2",1,8,NA,NA
1000543,"P00218042","M","26-35",5,"B","4+",1,5,NA,NA
1005433,"P00052642","F","36-45",17,"B","3",1,5,14,NA
1003129,"P00147942","M","26-35",7,"B","2",0,1,16,NA
1005099,"P00251242","M","18-25",0,"B","3",0,5,11,NA
1000073,"P00338542","M","18-25",4,"A","4+",0,1,NA,NA
1005636,"P00370142","M","26-35",7,"A","0",1,16,NA,NA
1002466,"P00339842","M","26-35",15,"B","4+",0,1,14,15
1005345,"P00222142","F","26-35",17,"C","2",1,5,13,NA
1002406,"P00080342","F","55+",12,"C","1",1,1,6,8
1003971,"P00223242","F","18-25",4,"B","0",0,5,14,NA
1004617,"P00080342","F","26-35",6,"C","0",0,1,6,8
1003272,"P00008542","M","36-45",0,"B","1",0,2,8,NA
1001775,"P00114542","M","26-35",4,"C","3",1,5,NA,NA
1000749,"P00327342","M","36-45",18,"B","0",0,16,NA,NA
1001503,"P00196442","M","26-35",12,"A","2",0,5,NA,NA
1000092,"P00181842","F","18-25",4,"B","1",0,11,NA,NA
1000403,"P00260142","M","18-25",4,"A","2",0,5,14,NA
1003900,"P00359742","F","26-35",14,"B","2",1,1,5,NA
1003521,"P00274342","M","26-35",0,"B","3",0,2,8,14
1003599,"P00036442","M","26-35",16,"C","3",0,16,NA,NA
1004055,"P00016342","M","51-55",0,"B","4+",1,1,2,8
1003314,"P00258442","M","26-35",7,"C","2",0,5,NA,NA
1004238,"P00298242","M","36-45",16,"B","3",0,8,NA,NA
1004822,"P00260042","F","36-45",0,"B","4+",0,5,8,NA
1003110,"P00277642","M","26-35",0,"B","3",1,2,3,10
1001468,"P00140742","M","0-17",14,"B","1",0,1,15,NA
1004099,"P00268342","M","36-45",17,"C","0",0,5,NA,NA
1005468,"P00324942","M","26-35",12,"A","1",0,5,NA,NA
1003097,"P00365242","F","26-35",5,"B","4+",0,5,8,NA
1005865,"P00155442","M","26-35",17,"C","4+",0,1,11,15
1004021,"P00338342","M","51-55",20,"B","1",1,5,NA,NA
1004171,"P00100942","M","55+",16,"C","2",1,5,NA,NA
1000173,"P00178442","M","26-35",0,"B","1",1,5,NA,NA
1000344,"P00249042","M","36-45",14,"C","1",1,7,NA,NA
1005100,"P00362842","M","51-55",6,"B","1",1,5,18,NA
1006002,"P00255842","M","51-55",0,"C","1",1,16,NA,NA
1002937,"P00003642","F","18-25",4,"A","4+",0,8,NA,NA
1005367,"P00307542","M","18-25",4,"A","1",0,1,15,NA
1004416,"P00208342","M","18-25",4,"A","3",1,1,16,NA
1002837,"P00127342","M","18-25",0,"B","1",0,1,2,15
1003531,"P00285842","F","26-35",11,"C","1",1,5,NA,NA
1000850,"P00123342","M","36-45",0,"A","3",1,11,NA,NA
1002544,"P00280642","M","46-50",1,"B","1",0,11,NA,NA
1001599,"P00087442","M","26-35",0,"A","1",0,5,NA,NA
1003323,"P00022942","M","36-45",14,"C","2",1,5,8,NA
1002124,"P00124342","M","26-35",0,"B","1",1,11,NA,NA
1001396,"P00129642","F","26-35",12,"A","4+",1,5,NA,NA
1004344,"P00219142","M","26-35",1,"A","4+",0,5,NA,NA
1002063,"P00032842","M","26-35",4,"A","3",0,8,NA,NA
1003985,"P00207942","M","46-50",16,"C","1",1,6,8,NA
1003402,"P00326242","M","36-45",20,"B","4+",0,2,18,NA
1000119,"P00015342","F","0-17",10,"C","1",0,2,4,NA
1000590,"P00332042","F","36-45",6,"C","1",0,8,16,NA
1002116,"P00158042","M","18-25",4,"B","4+",1,8,NA,NA
1000713,"P00070042","M","36-45",7,"B","3",0,1,2,16
1000485,"P00220442","M","55+",7,"C","2",1,5,14,NA
1004186,"P00051642","M","26-35",7,"B","1",1,8,NA,NA
1005418,"P00117542","F","26-35",0,"C","1",1,18,NA,NA
1000533,"P00080642","M","26-35",12,"A","1",0,1,16,NA
1003467,"P00052842","M","26-35",14,"A","1",1,10,15,NA
1002934,"P00071442","F","36-45",20,"B","3",0,15,17,NA
1001303,"P00351842","M","26-35",19,"A","4+",0,5,NA,NA
1002599,"P00028842","M","26-35",12,"B","2",0,6,8,NA
1000019,"P00327842","M","0-17",10,"A","3",0,8,16,NA
1003337,"P00270242","M","26-35",4,"A","1",0,8,NA,NA
1003108,"P00112542","M","51-55",6,"B","1",1,1,11,15
1003693,"P00001142","M","26-35",15,"B","1",1,5,8,14
1001317,"P00169742","M","46-50",7,"B","3",1,1,8,15
1003547,"P00243942","M","36-45",16,"A","2",0,1,2,15
1005686,"P00270942","M","55+",16,"A","1",1,1,2,15
1001029,"P0097142","M","26-35",0,"B","0",0,12,NA,NA
1003622,"P00102342","M","18-25",1,"B","2",1,8,14,17
1005394,"P00127242","M","18-25",0,"A","2",0,1,16,NA
1004725,"P00233242","M","36-45",5,"A","2",0,15,NA,NA
1005355,"P00313442","M","55+",0,"B","0",1,5,6,8
1001359,"P00217542","M","36-45",1,"C","2",0,1,2,11
1005267,"P00317942","M","36-45",7,"C","2",0,8,16,NA
1002119,"P00177542","M","36-45",4,"B","3",0,1,8,NA
1003430,"P00071442","F","46-50",1,"B","1",1,15,17,NA
1002190,"P00025442","F","26-35",15,"B","1",1,1,2,9
1001386,"P00346542","F","26-35",0,"B","1",0,10,13,16
1002265,"P00177442","M","55+",13,"C","1",1,1,6,8
1002242,"P00182742","M","18-25",4,"A","2",0,1,2,14
1003675,"P00193842","M","36-45",7,"B","3",0,11,16,NA
1003761,"P00318742","M","26-35",17,"C","2",1,1,8,NA
1001726,"P00016342","M","26-35",2,"B","1",1,1,2,8
1003549,"P00003442","F","36-45",7,"C","4+",0,4,5,8
1005749,"P00135742","M","26-35",2,"A","0",1,6,8,NA
1002890,"P00117642","M","36-45",7,"B","2",1,10,16,NA
1003799,"P00220142","M","18-25",0,"C","4+",1,1,15,NA
1003894,"P00115542","M","36-45",16,"A","2",1,8,NA,NA
1003393,"P00109242","M","36-45",12,"C","3",1,6,8,10
1001194,"P00201442","F","26-35",1,"B","1",1,1,6,8
1002041,"P00030642","F","26-35",20,"B","4+",0,8,NA,NA
1000316,"P00339842","M","55+",13,"C","1",0,1,14,15
1005759,"P00259742","F","26-35",1,"A","2",0,8,14,NA
1001193,"P00184942","M","26-35",12,"C","3",1,1,8,17
1005394,"P00322042","M","18-25",0,"A","2",0,5,8,NA
1003283,"P00168342","M","36-45",16,"C","0",1,11,15,NA
1005749,"P00111142","M","26-35",2,"A","0",1,1,15,16
1000810,"P00028442","M","26-35",12,"C","4+",0,1,8,16
1003441,"P00297042","F","26-35",14,"A","2",0,8,NA,NA
1003341,"P00304442","M","26-35",20,"B","4+",0,1,16,NA
1004049,"P00341342","M","46-50",11,"A","3",1,1,8,17
1001889,"P00262242","M","18-25",14,"B","2",0,1,11,16
1004841,"P00086042","M","26-35",12,"A","4+",0,8,14,17
1001134,"P00119742","M","18-25",20,"C","1",0,5,8,12
1002427,"P00021742","F","26-35",14,"C","3",0,5,NA,NA
1003650,"P00211142","M","26-35",0,"A","2",0,5,NA,NA
1005545,"P00018342","F","36-45",16,"C","3",1,11,NA,NA
1000192,"P00316742","M","18-25",1,"B","2",0,4,5,NA
1003115,"P00237542","M","36-45",17,"C","4+",1,1,15,16
1000749,"P00135342","M","36-45",18,"B","0",0,5,NA,NA
1003178,"P00118742","F","36-45",5,"A","4+",0,5,11,NA
1001899,"P00279942","F","46-50",6,"A","1",1,8,NA,NA
1004449,"P00249642","M","26-35",12,"C","4+",1,3,5,NA
1005452,"P00147942","M","36-45",6,"A","4+",0,1,16,NA
1001861,"P00078142","M","51-55",16,"A","1",1,8,16,NA
1003884,"P00005042","M","18-25",4,"A","1",1,6,16,NA
1003464,"P00145942","F","26-35",14,"B","4+",1,6,8,13
1000884,"P00223642","M","0-17",10,"C","3",0,11,15,NA
1002907,"P00283942","F","36-45",5,"A","4+",0,5,NA,NA
1001693,"P00250642","M","26-35",12,"C","1",1,11,NA,NA
1000409,"P00111742","M","18-25",12,"B","4+",0,15,NA,NA
1003300,"P00271142","M","36-45",5,"B","1",0,5,NA,NA
1003158,"P00118642","M","26-35",15,"B","1",0,1,8,14
1004979,"P00326742","M","36-45",2,"B","1",1,11,NA,NA
1004387,"P00019042","F","18-25",4,"B","0",0,5,8,14
1004373,"P00177142","M","51-55",12,"C","1",1,8,13,NA
1001087,"P00126142","M","26-35",16,"B","1",0,8,16,NA
1001867,"P00088242","M","51-55",7,"A","2",0,6,10,13
1004931,"P00087242","M","51-55",17,"C","3",1,14,NA,NA
1002071,"P00190142","M","46-50",7,"C","1",1,3,4,5
1002909,"P00132042","M","26-35",7,"A","1",0,13,16,NA
1001124,"P00114942","M","26-35",2,"B","4+",1,1,15,16
1005046,"P00177542","M","26-35",16,"A","0",0,1,8,NA
1000622,"P00085942","M","26-35",0,"B","1",1,2,4,8
1005932,"P00073842","M","18-25",14,"C","3",0,1,15,17
1004277,"P00368642","M","36-45",16,"A","0",0,11,15,NA
1001709,"P00270842","M","26-35",0,"C","1",1,5,NA,NA
1004186,"P00109842","M","26-35",7,"B","1",1,8,NA,NA
1004586,"P00351042","M","26-35",4,"C","4+",0,5,NA,NA
1002453,"P00244242","M","26-35",7,"B","0",0,1,2,15
1002130,"P00310242","M","46-50",0,"C","2",1,7,NA,NA
1004118,"P00341242","M","26-35",3,"C","3",0,7,NA,NA
1001150,"P00101742","F","26-35",20,"A","1",0,12,14,NA
1001134,"P00100642","M","18-25",20,"C","1",0,5,15,NA
1004890,"P00010342","F","26-35",1,"C","1",0,8,14,NA
1002216,"P00002142","F","26-35",20,"C","0",0,1,5,8
1005239,"P00177742","M","36-45",7,"B","2",1,8,NA,NA
1005069,"P00117642","F","55+",0,"C","3",1,10,16,NA
1003963,"P00037142","M","51-55",20,"A","2",0,1,2,5
1001912,"P00315642","M","26-35",4,"A","1",1,8,13,NA
1001722,"P00111742","M","36-45",0,"C","4+",0,15,NA,NA
1004578,"P00277642","M","26-35",0,"A","4+",0,2,3,10
1005855,"P00248742","M","51-55",7,"C","3",0,5,NA,NA
1002826,"P00141542","M","36-45",12,"A","4+",1,5,NA,NA
1005111,"P00150742","M","36-45",2,"B","1",1,8,14,NA
1003518,"P00018942","F","18-25",7,"A","2",0,8,NA,NA
1003590,"P00220042","F","18-25",15,"A","1",0,5,8,NA
1005550,"P00161542","M","36-45",15,"B","2",0,2,15,16
1005605,"P00015642","F","18-25",2,"A","0",0,8,16,17
1003833,"P00148642","M","26-35",1,"B","2",0,6,10,13
1004725,"P00196042","M","36-45",5,"A","2",0,4,9,15
1002753,"P00354742","F","51-55",20,"B","1",1,8,NA,NA
1000384,"P00110842","M","26-35",11,"B","3",1,1,2,5
1002840,"P00260842","M","26-35",0,"A","1",1,1,16,NA
1000346,"P00150542","F","26-35",0,"B","2",0,5,NA,NA
1001780,"P00277642","M","36-45",1,"B","0",0,2,3,10
1001988,"P00302442","F","26-35",1,"B","2",0,5,6,NA
1005044,"P00115542","F","36-45",6,"C","0",1,8,NA,NA
1004078,"P00102642","M","26-35",15,"C","0",0,4,8,9
1005107,"P00145442","F","46-50",0,"B","0",0,8,15,NA
1003032,"P00190142","M","26-35",0,"A","1",1,3,4,5
1002751,"P00130442","F","26-35",16,"C","3",1,3,5,NA
1002857,"P00128742","M","26-35",0,"B","2",0,1,NA,NA
1002654,"P00014642","F","36-45",9,"C","0",1,8,14,17
1003688,"P00260042","M","18-25",6,"B","1",0,5,8,NA
1004016,"P00177942","M","51-55",0,"B","1",0,5,8,NA
1002225,"P00010742","M","26-35",5,"B","1",1,1,8,17
1003957,"P00058442","M","36-45",11,"B","1",0,5,14,NA
1004058,"P00101742","M","26-35",6,"B","3",1,12,14,NA
1003081,"P00183942","M","26-35",7,"B","1",1,3,4,NA
1003195,"P00116742","M","18-25",4,"B","4+",0,11,NA,NA
1002909,"P00275542","M","26-35",7,"A","1",0,1,NA,NA
1004085,"P00024342","F","26-35",6,"A","1",0,8,14,NA
1004500,"P00351142","M","51-55",7,"C","3",0,1,8,17
1003940,"P00316842","M","36-45",20,"B","3",1,4,5,NA
1004331,"P00195342","M","36-45",6,"B","3",0,2,5,NA
1000808,"P00241642","M","26-35",7,"B","1",1,1,2,11
1004271,"P00261542","M","36-45",7,"B","2",0,16,NA,NA
1004411,"P00046142","M","18-25",4,"A","3",0,1,16,NA
1005713,"P00034842","F","51-55",7,"C","4+",1,5,14,NA
1003416,"P00198542","M","26-35",12,"B","4+",1,8,NA,NA
1004837,"P00069942","M","26-35",5,"B","2",0,6,NA,NA
1004732,"P0093742","M","26-35",14,"B","2",1,6,NA,NA
1000709,"P00305042","M","18-25",0,"C","1",0,11,13,16
1005433,"P00277942","F","36-45",17,"B","3",1,1,NA,NA
1004561,"P00182742","F","26-35",9,"C","2",1,1,2,14
1005824,"P00198142","M","18-25",12,"B","1",0,2,4,9
1005080,"P00286742","F","51-55",12,"B","2",1,1,16,NA
1001087,"P00277642","M","26-35",16,"B","1",0,2,3,10
1004088,"P00208742","M","26-35",3,"B","4+",1,1,6,16
1003615,"P00058042","M","26-35",17,"C","2",0,8,16,NA
1001224,"P00258742","M","51-55",13,"B","4+",0,5,NA,NA
1003504,"P00048442","M","18-25",7,"B","1",0,5,14,NA
1003578,"P00166742","M","51-55",3,"C","0",1,5,16,NA
1001128,"P00111242","M","26-35",1,"A","2",0,1,18,NA
1004771,"P00197942","F","26-35",4,"A","0",0,6,11,NA
1001891,"P00327242","M","46-50",1,"C","3",1,5,8,NA
1004048,"P00304042","F","36-45",1,"B","1",0,5,NA,NA
1000390,"P00312942","M","26-35",4,"A","0",0,8,14,NA
1001262,"P00251242","M","26-35",4,"A","0",1,5,11,NA
1000186,"P00349442","M","18-25",5,"C","0",0,6,8,NA
1004160,"P00003242","M","36-45",20,"A","4+",1,8,15,NA
1004345,"P00189642","F","26-35",14,"B","1",0,8,13,NA
1001099,"P00029242","M","26-35",17,"C","4+",0,8,NA,NA
1002715,"P00058242","F","51-55",4,"C","0",0,3,4,12
1001727,"P00058442","M","36-45",16,"B","2",1,5,14,NA
1000780,"P00089142","M","26-35",17,"B","3",0,5,NA,NA
1004808,"P0096142","M","36-45",0,"A","1",1,3,4,NA
1001286,"P00271542","M","36-45",17,"A","1",0,18,NA,NA
1003885,"P00352142","M","26-35",12,"B","4+",1,1,6,16
1003224,"P00119442","F","26-35",14,"A","3",1,5,NA,NA
1002486,"P00116242","M","18-25",12,"A","1",0,8,15,NA
1000543,"P00304142","M","26-35",5,"B","4+",1,5,11,NA
1004028,"P00014042","M","26-35",4,"A","2",0,1,NA,NA
1001702,"P00251542","M","18-25",10,"C","2",0,11,16,NA
1004494,"P00088942","M","46-50",0,"C","2",1,8,NA,NA
1001837,"P00159442","M","26-35",2,"B","1",0,5,8,NA
1000370,"P00051442","M","18-25",17,"C","3",0,8,17,NA
1001107,"P00034742","F","51-55",1,"C","1",1,5,14,17
1002550,"P00213242","M","51-55",7,"C","2",1,5,8,NA
1005472,"P00143642","M","36-45",1,"C","0",1,1,2,6
1003823,"P00058642","M","55+",7,"B","1",0,18,NA,NA
1000792,"P00118342","M","26-35",17,"B","2",0,2,3,15
1001293,"P00277642","M","26-35",5,"C","1",0,2,3,10
1005851,"P00047142","F","18-25",20,"A","0",1,2,4,NA
1005929,"P00155442","F","36-45",0,"C","2",0,1,11,15
1001733,"P00114642","M","18-25",14,"B","0",1,5,8,NA
1000550,"P00071442","M","46-50",8,"B","1",1,15,17,NA
1004380,"P00293142","F","26-35",1,"C","1",0,5,NA,NA
1005847,"P00256842","F","18-25",4,"B","2",0,5,NA,NA
1000426,"P00127342","M","18-25",4,"A","1",1,1,2,15
1002624,"P00047042","F","36-45",0,"A","1",1,8,NA,NA
1001057,"P00244042","M","46-50",17,"B","1",1,1,2,15
1004026,"P00119142","M","26-35",7,"C","2",0,3,4,12
1002369,"P00256042","M","36-45",14,"B","1",1,6,8,16
1001344,"P00010542","F","26-35",9,"C","4+",0,2,4,5
1001340,"P00188742","M","26-35",7,"A","2",0,8,14,17
1004979,"P00115342","M","36-45",2,"B","1",1,5,8,14
1004832,"P00112142","M","26-35",14,"C","1",0,1,2,14
1005434,"P00183142","F","26-35",7,"A","1",1,15,NA,NA
1005042,"P00034742","F","18-25",2,"A","4+",1,5,14,17
1005151,"P00334242","M","18-25",19,"C","1",0,1,8,NA
1000718,"P00036842","M","18-25",2,"C","2",0,1,14,16
1000578,"P00148642","M","18-25",17,"C","3",0,6,10,13
1003182,"P00138442","M","26-35",12,"A","2",1,1,2,16
1005880,"P00114042","M","26-35",1,"A","1",1,5,14,NA
1005747,"P00085942","M","26-35",0,"B","4+",1,2,4,8
1003072,"P00022742","M","51-55",1,"B","4+",1,8,NA,NA
1001218,"P00277642","M","55+",15,"B","0",1,2,3,10
1000369,"P00170942","M","36-45",1,"B","2",0,5,8,14
1002340,"P00277642","M","36-45",2,"A","2",0,2,3,10
1003693,"P00115142","M","26-35",15,"B","1",1,1,8,17
1005273,"P00045842","M","55+",20,"B","3",1,5,14,NA
1003260,"P00117942","M","26-35",4,"C","2",1,5,15,NA
1000268,"P00265442","F","18-25",12,"C","1",0,5,NA,NA
1000594,"P00192842","F","55+",13,"B","3",0,5,14,NA
1005749,"P00004542","M","26-35",2,"A","0",1,5,8,NA
1003645,"P00119742","M","36-45",17,"C","4+",1,5,8,12
1002857,"P00341942","M","26-35",0,"B","2",0,11,15,16
1000780,"P00118442","M","26-35",17,"B","3",0,1,2,NA
1002466,"P00045242","M","26-35",15,"B","4+",0,1,8,17
1003248,"P00014942","F","26-35",7,"B","3",0,8,NA,NA
1000587,"P00100942","M","26-35",20,"B","3",0,5,NA,NA
1002865,"P00177942","F","26-35",6,"C","1",1,5,8,NA
1002015,"P0098442","M","18-25",4,"B","4+",0,7,8,NA
1004824,"P00196542","M","26-35",7,"C","2",0,5,8,14
1001099,"P00170642","M","26-35",17,"C","4+",0,5,8,NA
1000268,"P00029742","F","18-25",12,"C","1",0,5,NA,NA
1002567,"P00242742","M","26-35",0,"C","1",0,1,2,9
1001883,"P00283542","F","51-55",0,"B","1",1,5,NA,NA
1002165,"P00316742","M","26-35",7,"C","4+",1,4,5,NA
1003773,"P00260042","M","36-45",6,"B","1",0,5,8,NA
1000166,"P00182442","M","18-25",4,"B","1",1,5,11,NA
1001446,"P00176642","M","36-45",12,"B","4+",1,6,8,NA
1003311,"P00361642","M","26-35",4,"A","4+",0,5,NA,NA
1000161,"P00286342","M","46-50",16,"C","4+",1,7,NA,NA
1003526,"P00337542","M","36-45",2,"B","1",1,5,14,NA
1002682,"P00073842","M","18-25",4,"C","3",1,1,15,17
1003746,"P00121142","M","26-35",5,"B","0",1,8,NA,NA
1002663,"P00021742","F","26-35",4,"B","2",0,5,NA,NA
1003216,"P00139842","M","36-45",1,"B","1",0,5,NA,NA
1005964,"P00240142","M","18-25",5,"B","1",0,5,NA,NA
1001349,"P00348542","M","51-55",7,"B","3",1,1,16,NA
1004302,"P00168442","M","51-55",1,"C","1",0,5,NA,NA
1004647,"P00271942","M","36-45",20,"B","1",1,5,8,NA
1000026,"P00042842","M","26-35",7,"B","2",1,5,NA,NA
1004411,"P0099042","M","18-25",4,"A","3",0,5,12,14
1002938,"P00119742","F","26-35",0,"B","1",0,5,8,12
1000025,"P00151742","M","18-25",4,"C","4+",0,8,15,16
1002105,"P00127942","M","26-35",1,"A","0",1,1,2,5
1005648,"P00237542","M","26-35",17,"C","1",0,1,15,16
1004089,"P00265142","M","26-35",7,"A","1",0,3,12,NA
1004535,"P00182742","M","18-25",19,"B","1",0,1,2,14
1005623,"P00190142","M","26-35",11,"B","2",1,3,4,5
1004216,"P00127642","M","26-35",17,"C","2",0,1,2,15
1005753,"P00228442","M","18-25",17,"C","0",0,1,17,NA
1001124,"P00291842","M","26-35",2,"B","4+",1,5,NA,NA
1001099,"P00084342","M","26-35",17,"C","4+",0,13,16,NA
1001505,"P00303242","M","51-55",11,"C","3",1,5,8,NA
1003620,"P00218142","M","26-35",7,"A","1",0,1,2,NA
1000048,"P00006542","M","26-35",4,"B","3",1,15,16,NA
1003105,"P00225842","M","36-45",12,"C","4+",1,2,4,15
1000054,"P00362842","M","51-55",1,"C","4+",1,5,18,NA
1005816,"P00267542","M","26-35",0,"C","4+",1,1,16,NA
1004940,"P00266842","F","51-55",11,"B","1",0,5,NA,NA
1000993,"P00370342","M","26-35",0,"C","1",0,8,NA,NA
1004327,"P00339842","M","36-45",17,"B","1",0,1,14,15
1005333,"P00238542","F","26-35",7,"A","4+",0,5,14,NA
1000257,"P00057442","M","18-25",18,"A","1",0,5,14,16
1001794,"P00127842","M","26-35",11,"B","1",0,1,2,15
1004728,"P00303842","M","26-35",19,"B","3",0,5,8,14
1001116,"P0099342","M","26-35",15,"B","3",0,5,8,NA
1000102,"P00220442","M","36-45",19,"C","3",0,5,14,NA
1001599,"P00062842","M","26-35",0,"A","1",0,1,2,13
1002698,"P00087342","F","26-35",2,"B","0",1,5,14,16
1003393,"P00358442","M","36-45",12,"C","3",1,1,15,NA
1005862,"P00216342","F","26-35",9,"C","0",1,3,4,5
1003994,"P00001542","M","51-55",7,"B","2",1,1,2,14
1004500,"P00241642","M","51-55",7,"C","3",0,1,2,11
1003766,"P00336942","F","18-25",1,"B","1",0,5,NA,NA
1003769,"P00154642","M","26-35",15,"B","0",0,8,NA,NA
1003224,"P00222742","F","26-35",14,"A","3",1,8,16,NA
1000476,"P00105342","M","36-45",0,"B","0",0,1,2,15
1001135,"P00307542","M","51-55",13,"C","1",1,1,15,NA
1003614,"P00114942","M","26-35",0,"B","2",1,1,15,16
1000117,"P00320942","M","26-35",17,"A","2",1,1,4,9
1004007,"P00062842","M","36-45",12,"A","1",1,1,2,13
