"enrollee_id","city","city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours"
1786,"city_75",0.939,"Female","Has","No","Graduate","STEM",">20","100-500","Pvt Ltd","1",94
24141,"city_16",0.91,"Male","Has","No","Graduate","STEM",">20","50-99","Pvt Ltd","4",25
30176,"city_91",0.691,"Male","Has","Full","Graduate","STEM","9","500-999","Pvt Ltd","2",96
5937,"city_173",0.878,"Male","Has","No","Graduate","STEM","8","100-500","Pvt Ltd","2",90
23692,"city_91",0.691,"Male","Has","No","Graduate","STEM",">20","10/49","Pvt Ltd",">4",45
28209,"city_114",0.926,"Male","Has","No","High","","12","100-500","Early Stage Startup","1",118
30012,"city_73",0.754,"Male","Has","No","Graduate","STEM","17","500-999","Pvt Ltd","1",75
25672,"city_16",0.91,"Male","Has","No","High","","8","100-500","Pvt Ltd",">4",111
17902,"city_16",0.91,"Female","Has","No","Graduate","Humanities","2","50-99","Funded Startup","1",147
20256,"city_65",0.802,"Male","No","No","Masters","Business Degree","3","1000-4999","Pvt Ltd","1",34
7536,"city_149",0.689,"Male","Has","No","Graduate","STEM",">20","","","never",20
3809,"city_159",0.843,"Male","No","Full","High","","3","","","never",35
9241,"city_65",0.802,"Male","Has","No","Graduate","STEM","11","10/49","Pvt Ltd","3",10
29390,"city_103",0.92,"Male","No","Full","Graduate","STEM","4","10000+","","1",96
24824,"city_99",0.915,"Female","No","No","Phd","Humanities","10","1000-4999","NGO","2",41
17403,"city_162",0.767,"Male","Has","No","Graduate","STEM","6","50-99","Pvt Ltd","1",46
13585,"city_16",0.91,"Male","Has","No","Graduate","STEM","16","10/49","Pvt Ltd",">4",35
12153,"city_114",0.926,"Female","No","No","High","","2","","","2",23
4813,"city_24",0.698,"Male","Has","No","Primary","","4","","","1",13
5447,"city_103",0.92,"Male","No","Full","Graduate","STEM","7","","Pvt Ltd","never",28
7981,"city_104",0.924,"Male","Has","No","Graduate","STEM","6","<10","Pvt Ltd","2",69
28345,"city_103",0.92,"Male","Has","No","Graduate","STEM","6","10/49","Pvt Ltd","2",292
24335,"city_104",0.924,"Male","Has","No","Graduate","STEM","18","10/49","Pvt Ltd",">4",51
25952,"city_99",0.915,"Male","Has","No","Graduate","STEM",">20","100-500","NGO","2",23
7994,"city_114",0.926,"Male","Has","Full","Graduate","STEM","9","5000-9999","Public Sector","1",96
13802,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","100-500","Pvt Ltd",">4",28
24631,"city_103",0.92,"Male","Has","No","Graduate","STEM","2","10000+","Pvt Ltd","1",16
13092,"city_16",0.91,"Male","Has","No","Masters","STEM","15","10/49","Pvt Ltd","3",55
24527,"city_90",0.698,"Male","Has","No","Graduate","STEM","9","","","1",130
18395,"city_114",0.926,"Female","Has","No","Graduate","Other","4","50-99","Pvt Ltd","1",57
23597,"city_75",0.939,"Male","Has","Full","Phd","STEM",">20","","",">4",50
28858,"city_103",0.92,"Male","Has","No","Graduate","STEM","11","50-99","Pvt Ltd","1",62
4245,"city_104",0.924,"Male","No","No","Graduate","Arts","14","","","4",56
12849,"city_16",0.91,"Male","No","Full","High","","3","","","never",51
28699,"city_16",0.91,"Male","Has","No","","","4","100-500","Pvt Ltd","1",48
13277,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","10000+","Pvt Ltd",">4",26
3355,"city_159",0.843,"Male","Has","No","Graduate","STEM",">20","10000+","Public Sector",">4",12
15025,"city_21",0.624,"Male","No","Full","Graduate","STEM","6","50-99","Pvt Ltd","1",42
11375,"city_103",0.92,"Male","Has","No","Graduate","STEM","11","100-500","Pvt Ltd","1",50
17208,"city_114",0.926,"Male","Has","Part","High","","13","5000-9999","Pvt Ltd",">4",34
20171,"city_103",0.92,"Male","Has","No","Graduate","STEM","16","100-500","Pvt Ltd","1",29
20797,"city_16",0.91,"Male","Has","No","Phd","STEM","15","10000+","Pvt Ltd","1",58
8671,"city_53",0.74,"Male","Has","No","Masters","STEM","5","<10","","1",8
32033,"city_103",0.92,"Female","Has","No","Graduate","STEM","7","500-999","","1",3
5647,"city_26",0.698,"Male","Has","No","Graduate","STEM","12","500-999","Pvt Ltd",">4",79
27995,"city_103",0.92,"Female","Has","No","Graduate","Humanities",">20","50-99","Pvt Ltd","4",41
19297,"city_103",0.92,"Male","Has","No","Graduate","STEM","9","10000+","Pvt Ltd","1",322
22358,"city_165",0.903,"Male","Has","No","Graduate","No Major",">20","100-500","Pvt Ltd","2",42
29852,"city_103",0.92,"Male","No","Full","Graduate","STEM","6","","","2",42
20987,"city_103",0.92,"Male","Has","No","Graduate","Humanities","2","<10","Early Stage Startup","1",39
18726,"city_73",0.754,"Male","Has","No","Masters","STEM","7","50-99","Pvt Ltd",">4",41
24992,"city_97",0.925,"Male","Has","No","Masters","STEM","8","100-500","","1",73
29101,"city_103",0.92,"Male","Has","No","Graduate","STEM","8","1000-4999","NGO","2",50
13519,"city_173",0.878,"Male","Has","No","Masters","STEM","8","100-500","NGO","1",30
24121,"city_100",0.887,"Male","Has","No","Graduate","STEM","18","50-99","Pvt Ltd","3",34
4936,"city_100",0.887,"Male","Has","No","Phd","STEM","6","10/49","Pvt Ltd","4",68
20036,"city_16",0.91,"Male","Has","No","Graduate","Arts","7","50-99","Pvt Ltd","4",26
23385,"city_104",0.924,"Male","No","No","Graduate","STEM","5","100-500","","4",224
15499,"city_114",0.926,"Male","Has","No","Graduate","Other","19","<10","Funded Startup","1",130
384,"city_103",0.92,"Male","No","Full","Graduate","Other","9","1000-4999","Pvt Ltd",">4",102
25460,"city_41",0.827,"Male","Has","No","Graduate","STEM","18","100-500","Pvt Ltd",">4",22
18603,"city_160",0.92,"Female","Has","No","Graduate","STEM","5","10000+","Pvt Ltd","1",102
26099,"city_103",0.92,"Male","Has","No","Graduate","STEM","12","10000+","Pvt Ltd","1",60
30554,"city_103",0.92,"Male","Has","No","Graduate","STEM","4","10000+","Pvt Ltd","1",118
24314,"city_152",0.698,"Male","Has","No","Graduate","STEM",">20","10/49","Pvt Ltd",">4",23
32728,"city_103",0.92,"Male","Has","No","Graduate","STEM","7","50-99","Pvt Ltd","1",27
20847,"city_24",0.698,"Male","Has","No","Masters","STEM","9","50-99","Pvt Ltd",">4",31
2211,"city_77",0.83,"Male","Has","No","Graduate","Other","10","","","2",70
20668,"city_21",0.624,"Male","Has","No","Graduate","STEM","11","100-500","Pvt Ltd",">4",25
24856,"city_160",0.92,"Female","Has","Part","Graduate","STEM","14","1000-4999","Pvt Ltd",">4",39
32260,"city_78",0.579,"Male","Has","No","Graduate","STEM","2","","","1",9
13890,"city_114",0.926,"Male","Has","No","Graduate","STEM","11","50-99","Pvt Ltd",">4",50
9860,"city_103",0.92,"Male","Has","No","Graduate","No Major","17","10/49","Pvt Ltd","3",20
20568,"city_64",0.666,"Male","Has","No","Masters","STEM","16","50-99","Pvt Ltd",">4",160
13391,"city_144",0.84,"Male","Has","No","Graduate","STEM","3","<10","","never",63
32127,"city_16",0.91,"Male","No","Full","Graduate","STEM","2","10000+","Pvt Ltd","1",48
10972,"city_103",0.92,"Male","Has","No","Masters","STEM","18","10000+","Pvt Ltd","3",57
4933,"city_100",0.887,"Male","Has","No","Masters","STEM",">20","<10","Pvt Ltd",">4",152
3986,"city_23",0.899,"Male","Has","Full","Graduate","STEM","4","10000+","Pvt Ltd","2",10
26059,"city_57",0.866,"Male","Has","Part","High","","4","50-99","Pvt Ltd","1",69
2868,"city_136",0.897,"Male","Has","No","Graduate","STEM","6","<10","Pvt Ltd","4",50
29477,"city_16",0.91,"Male","Has","No","Graduate","Other","15","10/49","Pvt Ltd","1",13
981,"city_103",0.92,"Male","Has","No","Graduate","STEM","12","10000+","Pvt Ltd","2",54
12503,"city_9",0.743,"Female","No","Full","High","","4","","","never",22
26248,"city_103",0.92,"Male","Has","Part","Graduate","STEM","6","10000+","Pvt Ltd","2",96
27578,"city_103",0.92,"Male","No","No","Graduate","Other","2","1000-4999","NGO","1",110
7474,"city_138",0.836,"Male","No","Full","High","","10","","","never",27
14513,"city_114",0.926,"Male","Has","No","Masters","STEM","2","100-500","Public Sector","1",29
29197,"city_103",0.92,"Male","Has","No","Graduate","STEM","13","100-500","Pvt Ltd","4",32
25938,"city_16",0.91,"Male","Has","No","Graduate","STEM","18","100-500","Pvt Ltd",">4",61
23014,"city_103",0.92,"Male","Has","No","Graduate","STEM","9","10000+","Pvt Ltd","4",28
32378,"city_114",0.926,"Male","No","No","High","","10","50-99","Pvt Ltd","4",121
23652,"city_103",0.92,"Male","Has","No","Graduate","STEM","9","1000-4999","Public Sector","3",100
32705,"city_103",0.92,"Male","Has","No","Masters","Humanities","4","10/49","Public Sector","2",100
22578,"city_21",0.624,"Male","Has","No","","","2","","","1",27
16707,"city_83",0.923,"Male","Has","No","Graduate","STEM","12","","","1",17
23853,"city_103",0.92,"Male","Has","No","Graduate","STEM","5","5000-9999","Pvt Ltd","1",108
10567,"city_67",0.855,"Male","Has","No","Masters","STEM",">20","100-500","Pvt Ltd","2",89
27728,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","50-99","Public Sector",">4",7
26408,"city_103",0.92,"Male","Has","No","Graduate","No Major","14","50-99","","3",44
2848,"city_103",0.92,"Male","Has","No","Graduate","STEM","6","50-99","Funded Startup","1",4
4017,"city_103",0.92,"Male","Has","No","Graduate","Arts",">20","10/49","Early Stage Startup","2",43
19507,"city_152",0.698,"Male","No","No","High","","3","","","never",96
19707,"city_41",0.827,"Male","No","Full","Graduate","STEM","2","50-99","Pvt Ltd","1",20
11364,"city_103",0.92,"Male","No","No","Graduate","STEM",">20","10000+","Pvt Ltd",">4",63
10355,"city_103",0.92,"Male","Has","Part","Graduate","STEM","15","50-99","Pvt Ltd","1",15
31864,"city_21",0.624,"Male","No","Full","Graduate","STEM","1","","","never",63
28091,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","10000+","Pvt Ltd","4",57
1048,"city_160",0.92,"Male","No","No","Graduate","STEM","7","1000-4999","Public Sector","2",48
15347,"city_165",0.903,"Male","Has","No","Graduate","STEM","6","500-999","Pvt Ltd","never",60
29146,"city_142",0.727,"Male","Has","Full","High","","1","50-99","Funded Startup","never",23
9026,"city_158",0.766,"Male","Has","No","Graduate","STEM","6","50-99","Pvt Ltd","2",59
17711,"city_103",0.92,"Male","No","No","","","5","","","never",31
17722,"city_103",0.92,"Male","Has","No","Graduate","STEM","19","1000-4999","Pvt Ltd",">4",57
16624,"city_16",0.91,"Male","Has","No","Masters","STEM","2","<10","Pvt Ltd","1",15
1973,"city_126",0.479,"Male","Has","No","Graduate","STEM","4","10000+","Public Sector","1",22
3769,"city_21",0.624,"Male","Has","No","Masters","STEM","4","50-99","Pvt Ltd","1",5
31825,"city_21",0.624,"Male","Has","Full","Graduate","Other","11","500-999","Pvt Ltd","3",34
19131,"city_103",0.92,"Male","No","Part","Graduate","STEM","2","10000+","Pvt Ltd","1",6
2959,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","50-99","Funded Startup","1",76
9687,"city_103",0.92,"Male","Has","No","Graduate","STEM","9","50-99","Public Sector",">4",140
24106,"city_114",0.926,"Male","Has","No","Graduate","STEM","8","10/49","Pvt Ltd","4",72
29941,"city_103",0.92,"Male","Has","No","Graduate","STEM","10","10000+","Pvt Ltd","4",165
29574,"city_41",0.827,"Male","Has","Part","Graduate","STEM","7","<10","Funded Startup","3",48
1462,"city_16",0.91,"Male","Has","No","Graduate","STEM",">20","","",">4",27
3394,"city_103",0.92,"Male","Has","Full","Graduate","STEM","4","10000+","Pvt Ltd","2",101
4321,"city_160",0.92,"Male","Has","No","Graduate","STEM","9","100-500","Pvt Ltd","2",66
23005,"city_16",0.91,"Male","Has","No","Masters","STEM","15","500-999","Pvt Ltd","2",50
658,"city_16",0.91,"Male","Has","No","Graduate","STEM","14","1000-4999","Pvt Ltd","2",19
3227,"city_136",0.897,"Male","No","Part","Graduate","STEM","8","10000+","Pvt Ltd","2",6
31935,"city_61",0.913,"Male","Has","No","Masters","STEM","7","100-500","","1",5
18840,"city_19",0.682,"Male","No","No","Graduate","STEM","5","","","1",80
8181,"city_160",0.92,"Male","Has","No","Graduate","STEM",">20","100-500","Pvt Ltd",">4",34
24885,"city_21",0.624,"Female","Has","","Graduate","STEM","3","100-500","Pvt Ltd","1",52
22942,"city_103",0.92,"Male","Has","Full","Masters","STEM","11","10000+","Pvt Ltd",">4",84
3087,"city_136",0.897,"Male","Has","No","Masters","No Major",">20","100-500","Pvt Ltd",">4",116
29786,"city_103",0.92,"Female","Has","No","Masters","Humanities","1","10/49","Funded Startup","1",78
30792,"city_46",0.762,"Female","Has","No","Graduate","STEM","9","50-99","Pvt Ltd","4",20
32219,"city_114",0.926,"Male","Has","No","Masters","STEM","13","50-99","Pvt Ltd","2",14
21880,"city_97",0.925,"Male","Has","No","Masters","STEM","14","<10","Pvt Ltd","1",138
1468,"city_103",0.92,"Male","Has","No","Graduate","Humanities","3","50-99","Other","2",20
31751,"city_61",0.913,"Male","Has","No","Graduate","STEM","12","5000-9999","Pvt Ltd","1",100
16953,"city_114",0.926,"Male","Has","No","Graduate","STEM","3","500-999","Pvt Ltd","1",62
27663,"city_114",0.926,"Male","Has","No","Graduate","STEM",">20","<10","Pvt Ltd","1",24
11557,"city_50",0.896,"Male","Has","No","Masters","STEM","13","100-500","Pvt Ltd","never",34
13434,"city_21",0.624,"Male","Has","No","Graduate","STEM","6","5000-9999","Pvt Ltd","1",23
5036,"city_71",0.884,"Male","Has","Part","Graduate","STEM","11","10/49","Early Stage Startup","1",138
27433,"city_23",0.899,"Male","No","Part","High","","4","","","1",14
9523,"city_21",0.624,"Female","Has","Part","Graduate","STEM","4","","","1",56
8200,"city_36",0.893,"Male","No","No","Masters","STEM","4","100-500","NGO","1",88
27850,"city_83",0.923,"Male","Has","No","Masters","STEM","10","50-99","Pvt Ltd","1",34
11761,"city_131",0.68,"Male","Has","No","Graduate","STEM","5","50-99","Pvt Ltd","1",39
20652,"city_90",0.698,"Male","Has","No","Phd","STEM","10","","","1",74
14582,"city_21",0.624,"Female","Has","No","Graduate","STEM","5","1000-4999","Pvt Ltd","3",60
31148,"city_103",0.92,"Male","Has","No","Graduate","STEM","15","10000+","Pvt Ltd","1",86
17521,"city_103",0.92,"Male","No","No","Masters","Business Degree","11","10000+","Pvt Ltd",">4",12
9044,"city_21",0.624,"Male","No","Full","Graduate","STEM","5","<10","Early Stage Startup","never",184
30691,"city_160",0.92,"Male","Has","No","Graduate","Business Degree","16","5000-9999","Pvt Ltd","never",194
33380,"city_83",0.923,"Male","No","No","Graduate","STEM","14","10000+","Pvt Ltd","2",168
22752,"city_16",0.91,"Female","Has","No","Masters","STEM","4","10/49","Funded Startup","2",65
16983,"city_103",0.92,"Male","No","No","Graduate","Humanities","1","50-99","Public Sector","never",48
25505,"city_160",0.92,"Male","Has","No","Graduate","STEM","18","","Public Sector","2",29
10482,"city_67",0.855,"Male","Has","No","Masters","STEM","13","50-99","Other","1",40
18302,"city_160",0.92,"Male","Has","No","Graduate","Other","5","100-500","Pvt Ltd","1",13
24111,"city_61",0.913,"Male","Has","No","Graduate","STEM","15","50-99","Pvt Ltd","1",3
17238,"city_159",0.843,"Male","Has","No","Graduate","STEM","7","50-99","Pvt Ltd","1",24
12155,"city_136",0.897,"Male","Has","No","Masters","STEM","7","100-500","Pvt Ltd","2",80
10183,"city_103",0.92,"Female","Has","No","Masters","STEM","11","500-999","Pvt Ltd","3",122
15050,"city_16",0.91,"Male","Has","No","Graduate","STEM",">20","500-999","Pvt Ltd","2",30
12939,"city_104",0.924,"Male","Has","No","","",">20","","",">4",32
13940,"city_100",0.887,"Male","Has","No","High","","4","50-99","","1",46
27208,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","500-999","Funded Startup",">4",31
6802,"city_61",0.913,"Male","Has","No","Masters","STEM",">20","","","1",98
6593,"city_50",0.896,"Male","Has","No","Masters","Other",">20","","","never",21
5881,"city_83",0.923,"Male","Has","No","Graduate","STEM","5","100-500","Pvt Ltd","never",306
20763,"city_16",0.91,"Male","Has","No","Graduate","STEM","8","5000-9999","Pvt Ltd",">4",24
10174,"city_136",0.897,"Male","Has","No","Masters","STEM","16","50-99","Pvt Ltd","2",2
6354,"city_103",0.92,"Male","Has","No","Graduate","STEM","17","","",">4",78
1767,"city_75",0.939,"Male","Has","No","Graduate","Other",">20","","","2",41
15508,"city_23",0.899,"Male","Has","No","Graduate","STEM","16","1000-4999","Pvt Ltd","never",5
4493,"city_28",0.939,"Male","Has","No","Graduate","STEM","7","1000-4999","Pvt Ltd",">4",29
2328,"city_16",0.91,"Male","Has","No","Graduate","STEM","13","1000-4999","Pvt Ltd","1",114
32792,"city_103",0.92,"Male","Has","No","Masters","STEM",">20","100-500","Pvt Ltd","1",28
6918,"city_109",0.701,"Female","Has","No","Graduate","STEM",">20","","Pvt Ltd","1",18
24840,"city_160",0.92,"Male","Has","No","Graduate","STEM","17","","","4",4
10321,"city_103",0.92,"Female","Has","No","Graduate","STEM",">20","<10","Pvt Ltd",">4",42
122,"city_65",0.802,"Male","No","","High","","3","","Pvt Ltd","never",102
22382,"city_75",0.939,"Male","Has","No","Graduate","STEM",">20","<10","Pvt Ltd",">4",31
12356,"city_143",0.74,"Male","Has","No","Graduate","STEM","11","50-99","Pvt Ltd","never",22
9744,"city_16",0.91,"Male","Has","No","Masters","STEM",">20","","","2",324
17270,"city_136",0.897,"Male","Has","No","Graduate","STEM","15","50-99","Pvt Ltd",">4",153
31145,"city_67",0.855,"Male","No","No","Primary","","8","","Pvt Ltd","never",22
6304,"city_103",0.92,"Male","Has","Part","Graduate","STEM","19","1000-4999","Public Sector",">4",142
7301,"city_67",0.855,"Male","Has","Full","Masters","STEM","10","100-500","Pvt Ltd","2",38
18838,"city_98",0.949,"Male","Has","No","Masters","STEM","16","500-999","Pvt Ltd","4",13
18788,"city_97",0.925,"Male","Has","No","Graduate","STEM","6","10/49","Pvt Ltd","1",105
8802,"city_76",0.698,"Male","No","No","","","1","","","never",42
16656,"city_114",0.926,"Male","No","Full","Graduate","Business Degree","1","10/49","Funded Startup","1",86
13751,"city_103",0.92,"Male","Has","No","Graduate","Humanities","14","<10","Pvt Ltd",">4",23
14298,"city_114",0.926,"Male","Has","Part","Graduate","Business Degree","7","100-500","Pvt Ltd","2",15
31062,"city_103",0.92,"Male","Has","No","Graduate","Humanities","4","50-99","Pvt Ltd","1",82
13669,"city_100",0.887,"Female","No","Full","High","","1","","","1",31
25706,"city_103",0.92,"Male","Has","No","Graduate","STEM","4","100-500","Pvt Ltd","1",34
12648,"city_16",0.91,"Male","Has","No","Graduate","STEM","19","10000+","Public Sector","1",18
22508,"city_71",0.884,"Female","No","Part","Graduate","STEM","5","100-500","Pvt Ltd","1",16
11951,"city_114",0.926,"Male","No","No","Masters","STEM","10","","","1",50
30074,"city_46",0.762,"Male","No","Full","High","","8","","","1",36
29985,"city_103",0.92,"Male","No","No","Graduate","STEM",">20","1000-4999","Pvt Ltd","1",124
16114,"city_16",0.91,"Male","Has","No","Masters","STEM","8","10000+","Pvt Ltd","1",7
14262,"city_103",0.92,"Male","Has","No","Graduate","STEM",">20","100-500","Pvt Ltd","2",4
1321,"city_103",0.92,"Male","Has","No","Graduate","STEM","5","10000+","Pvt Ltd","1",20
23519,"city_103",0.92,"Female","No","Part","Graduate","STEM","3","","","never",45
9817,"city_61",0.913,"Male","Has","No","Phd","STEM",">20","","","never",21
17289,"city_36",0.893,"Male","Has","Part","Graduate","STEM","9","<10","Pvt Ltd","1",113
