"Date","Location","MinTemp","MaxTemp","Rainfall","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday"
2016-05-17,"Townsville",21.1,30,0,"E",35,"ESE","NE",26,24,57,50,1017.7,1013.7,NA,NA,26.5,28.6,"No"
2016-05-18,"Townsville",18.6,29.1,0,"ENE",31,"ESE","NE",11,20,68,60,1015.8,1013.1,NA,NA,25.3,28,"No"
2016-05-19,"Townsville",19.2,29.8,0,"ENE",37,"ENE","ENE",4,30,69,66,1015.5,1011.9,1,3,25.6,27.9,"No"
2016-05-20,"Townsville",20.1,30.4,0,"ENE",44,"S","ENE",6,33,58,62,1016.3,1013.5,1,NA,25.9,27.7,"No"
2016-05-21,"Townsville",24.6,30.3,0,"ESE",52,"ESE","ESE",28,28,65,57,1018.3,1015,NA,7,25.8,29,"No"
2016-05-22,"Townsville",23.6,28.4,0,"ESE",54,"ESE","ESE",24,22,70,62,1019.4,1016.7,8,8,25.9,27.6,"No"
2016-05-23,"Townsville",23.1,27.2,0,"SE",33,"SSE","ESE",13,17,66,63,1017.9,1015.4,8,8,25.8,26.2,"No"
2016-05-24,"Townsville",21.1,28.8,0,"ENE",31,"SE","ENE",15,19,53,52,1017.7,1015.1,8,8,26,27.4,"No"
2016-05-25,"Townsville",21.2,29.1,0,"E",28,"ESE","NE",6,19,69,58,1016.9,1013.9,8,NA,24.8,27.3,"No"
2016-05-26,"Townsville",18.6,29.3,0,"NE",26,"NNW","NE",6,19,70,56,1016.7,1013.1,NA,NA,25.5,28.4,"No"
2016-05-27,"Townsville",20.2,30,0,"NNW",31,"NW","N",13,17,70,67,1014.8,1010.7,NA,NA,26.6,28.6,"No"
2016-05-28,"Townsville",21.1,31.7,0,"NE",35,"SSW","NE",19,20,45,39,1015.8,1012,1,NA,26.1,30.6,"No"
2016-05-29,"Townsville",20,30.5,0,"NE",31,"SSW","ENE",11,26,65,70,1017.2,1015.1,NA,8,26.4,27.5,"No"
2016-05-30,"Townsville",23.3,27.4,0,"ESE",33,"ESE","W",20,9,74,78,1019.1,1017,8,8,25.8,25.7,"No"
2016-05-31,"Townsville",22.4,28.9,0,"E",48,"ESE","E",33,35,70,53,1020.3,1017.7,7,NA,25.3,27,"No"
2016-06-01,"Townsville",18.9,29.8,0,NA,NA,"SE","E",17,28,65,58,1019.1,1016,NA,1,25.2,27.6,"No"
2016-06-02,"Townsville",18.6,29.3,0.6,"E",46,"SSW","E",13,31,67,55,1017.9,1014.5,1,NA,23.7,27.6,"No"
2016-06-03,"Townsville",19,29.3,0,"ENE",33,"S","E",9,17,68,65,1016.2,1012.1,5,8,25.2,26.8,"No"
2016-06-04,"Townsville",20.7,27.3,0.2,"SSW",48,"SW","SW",26,26,58,33,1012.5,1008.9,NA,NA,23.2,27.3,"No"
2016-06-05,"Townsville",15.8,25.9,0,"SSW",41,"SSW","WSW",24,15,41,22,1014.5,1009.5,NA,NA,19.5,25.3,"No"
2016-06-06,"Townsville",10.9,28.1,0,"SSW",31,"SSE","NNE",7,15,36,23,1016,1011.6,NA,NA,21,26.1,"No"
2016-06-07,"Townsville",13.4,28.8,0,"NE",30,NA,"N",0,17,63,50,1015.6,1012.7,NA,NA,22.1,26.4,"No"
2016-06-08,"Townsville",14.6,28.4,0,"ENE",30,NA,"ENE",0,15,72,59,1016.4,1013.6,NA,NA,23.6,27.4,"No"
2016-06-09,"Townsville",16.1,29,0,"NNW",24,NA,"N",0,11,74,53,1018,1014.8,1,NA,24.8,28.1,"No"
2016-06-10,"Townsville",17,29.8,0,"ENE",22,"NW","ENE",4,13,77,54,1019.6,1016.1,NA,NA,24.1,29,"No"
2016-06-11,"Townsville",17.6,29.6,0,"SE",33,"ESE","ENE",2,24,70,63,1020.7,1017.6,NA,NA,25.2,27.6,"No"
2016-06-12,"Townsville",19.8,28.4,0,"E",46,"SE","E",15,28,62,59,1022.2,1019.3,NA,8,25,26.3,"No"
2016-06-13,"Townsville",18.8,23.5,4.4,"ESE",52,NA,"ESE",0,33,93,81,1022.7,1020,8,8,19.6,22.3,"Yes"
2016-06-14,"Townsville",19.4,27,5.4,"ESE",52,"S","SSE",22,13,78,66,1022.9,1020,8,8,22.4,25.1,"Yes"
2016-06-15,"Townsville",21.5,28.6,0,"SE",46,"S","E",20,30,61,53,1021.9,1017.5,NA,NA,24.2,27.2,"No"
2016-06-16,"Townsville",19.3,27.5,0,"E",44,"SSE","E",17,22,67,64,1018.8,1015.3,8,8,23.1,25.6,"No"
2016-06-17,"Townsville",21.1,27.8,0.6,"E",37,"SE","E",17,28,65,60,1017.8,1014.5,7,3,24.2,26.1,"No"
2016-06-18,"Townsville",18.6,28,0,"ESE",31,"SE","ENE",17,22,76,65,1016.1,1012.8,NA,1,23.6,27,"No"
2016-06-19,"Townsville",17.8,19.9,43.4,"SW",48,"SW","SE",22,9,89,93,1015.1,1010.5,8,8,17.8,19.3,"Yes"
2016-06-20,"Townsville",15.2,25.1,4.4,"SW",41,"SSW","S",26,11,68,45,1015.7,1012.4,NA,NA,19.6,24.2,"Yes"
2016-06-21,"Townsville",13.5,26.4,0,NA,NA,NA,"NE",0,17,61,40,1014.9,1012.7,NA,NA,19.1,25.5,"No"
2016-06-22,"Townsville",18.2,28.2,0,"NE",28,NA,"ENE",0,17,77,69,1015.5,1012.2,8,5,23.3,26.5,"No"
2016-06-23,"Townsville",20.3,27.7,0,"ENE",31,"ESE","NE",13,24,84,76,1015.1,1011.3,8,NA,23.9,26.2,"No"
2016-06-24,"Townsville",21.6,29.5,0,"NE",26,"SW","N",7,13,90,58,1015.5,1011.9,8,NA,24.8,29.1,"No"
2016-06-25,"Townsville",20.1,27.8,0,"ENE",33,"SSW","NE",20,24,51,50,1017.5,1014.4,NA,NA,22.9,26.5,"No"
2016-06-26,"Townsville",19.4,25.5,0,"ENE",30,"SSE","E",15,20,71,72,1017.6,1014.3,8,8,21.6,23.2,"No"
2016-06-27,"Townsville",21.5,28.4,0,"SSW",30,"E","NE",9,13,76,71,1016.8,1014.2,8,NA,25.2,27.3,"No"
2016-06-28,"Townsville",17.6,25.6,0,"SW",48,"SSW","SSW",33,20,50,21,1021,1018.7,NA,NA,18.8,25.3,"No"
2016-06-29,"Townsville",11.1,22.8,0,"NE",30,"SW","NE",15,19,38,41,1024.1,1020.6,NA,NA,16.6,22.5,"No"
2016-06-30,"Townsville",12.4,26,0,"E",24,"S","ESE",7,13,64,58,1021.4,1017.7,NA,8,20.2,24.8,"No"
2016-07-01,"Townsville",15.8,27.2,0,"ENE",37,"S","NE",2,26,76,52,1020.5,1016.6,NA,NA,21.8,25.7,"No"
2016-07-02,"Townsville",16.3,27.2,0,"ENE",39,"S","ENE",9,30,66,50,1021.1,1018.5,NA,NA,22.4,25.3,"No"
2016-07-03,"Townsville",12.8,24.2,0,"E",41,"SW","ENE",4,20,50,60,1022,1018.9,NA,8,20.1,23.1,"No"
2016-07-04,"Townsville",19.4,23.7,1,"SSE",26,"S","WSW",9,13,95,90,1018.8,1015.5,8,8,19.5,21.9,"No"
2016-07-05,"Townsville",17.4,28,2.4,"NE",28,NA,"NNW",0,15,80,58,1017.5,1013.8,1,6,23.4,26.6,"Yes"
2016-07-06,"Townsville",17.8,26.7,0,"SW",46,"SW","SSW",28,17,39,27,1019.4,1015.2,NA,NA,19.4,26.3,"No"
2016-07-07,"Townsville",12.8,24.2,0,"SW",33,"SW","NE",13,22,32,31,1019.3,1015.3,NA,NA,17.8,23.3,"No"
2016-07-08,"Townsville",10.4,25.3,0,"NE",30,NA,"NE",0,19,59,42,1019.6,1016,NA,NA,19.2,24,"No"
2016-07-09,"Townsville",11.5,25,0,"ENE",35,"SW","ENE",9,30,69,37,1019.6,1016,NA,NA,19,24.1,"No"
2016-07-10,"Townsville",13.9,27.1,0,"ENE",31,"S","ENE",11,20,74,57,1019.9,1016.4,8,7,20.1,24.8,"No"
2016-07-11,"Townsville",19,27.2,0,"ESE",33,"SE","ENE",17,22,72,66,1019.3,1015.6,2,NA,23,25.3,"No"
2016-07-12,"Townsville",16.8,27.6,0,"E",33,"SSE","NE",9,20,82,71,1018.2,1015.6,NA,NA,22.4,25.5,"No"
2016-07-13,"Townsville",16.7,29.8,0,"E",39,"SE","ENE",7,26,76,59,1019.6,1015.6,1,NA,22.8,26.3,"No"
2016-07-14,"Townsville",20.7,23.7,0,"SSW",54,"SSE","S",19,26,44,64,1020.7,1018,8,8,21.7,17.3,"No"
2016-07-15,"Townsville",11.3,17.3,31.6,"SW",43,"SW","SSW",19,33,91,82,1017,1014.3,8,7,14.9,14.6,"Yes"
2016-07-16,"Townsville",13.3,21.8,6.8,"W",37,"SW","SW",19,19,74,56,1015.3,1012.6,4,8,17.2,20.7,"Yes"
2016-07-17,"Townsville",16,25.5,0,"SW",41,"SSW","SE",19,9,64,68,1016,1012.4,5,8,19.2,24.9,"No"
2016-07-18,"Townsville",18.6,25.8,2.4,"NE",41,"NE","ENE",30,9,84,79,1017.8,1015.6,7,7,22.6,24.3,"Yes"
2016-07-19,"Townsville",22.2,27.7,1.6,"ESE",43,"ESE","E",24,26,80,78,1017.5,1015.1,8,8,25.8,26.2,"Yes"
2016-07-20,"Townsville",21.6,27,7.4,"ESE",43,"ESE","E",28,24,82,71,1018.4,1016.1,7,8,23.8,25.9,"Yes"
2016-07-21,"Townsville",20.1,27.2,0,"E",33,"SE","NE",13,22,84,70,1017.9,1015,8,2,22.9,25.8,"No"
2016-07-22,"Townsville",18.6,26.2,0,"ENE",24,"ESE","NE",11,15,75,66,1017.3,1014.1,8,NA,23.5,25.4,"No"
2016-07-23,"Townsville",17.1,27.4,0,"NE",24,NA,"ENE",0,19,83,68,1016.1,1012.5,NA,NA,22.6,25.9,"No"
2016-07-24,"Townsville",16.8,27.8,0,"NNE",24,NA,"NE",0,13,91,58,1016.6,1013.5,NA,NA,22.4,26.8,"No"
2016-07-25,"Townsville",18,28.6,0,"SSE",28,"SSW","NE",13,17,48,43,1017.7,1014,NA,NA,23.9,27.7,"No"
2016-07-26,"Townsville",17.2,26.8,0,"NE",28,"E","NE",7,15,70,62,1017.6,1014.3,NA,7,23,26.5,"No"
2016-07-27,"Townsville",18.7,27.7,0,"ENE",31,"WSW","NE",4,26,73,70,1018.5,1015.4,NA,4,22.9,25.7,"No"
2016-07-28,"Townsville",17.7,25.9,0,"NE",37,"S","ENE",24,26,35,41,1021.1,1017.8,NA,NA,21.7,24.7,"No"
2016-07-29,"Townsville",12.4,25.4,0,"NE",30,"SW","NNE",11,13,42,42,1021.1,1016.7,NA,NA,18.9,24.6,"No"
2016-07-30,"Townsville",14.5,26.4,0,"ENE",33,"SSW","NE",9,20,59,47,1018.9,1015,NA,NA,20.5,25.2,"No"
2016-07-31,"Townsville",15.3,26,0,"NE",35,"S","ENE",9,28,64,56,1018.3,1014.5,NA,NA,21.3,24.8,"No"
2016-08-01,"Townsville",15.9,26.1,0,"NE",30,"SE","ENE",15,20,63,63,1016.8,1013.3,1,NA,22.3,24.8,"No"
2016-08-02,"Townsville",17.2,27.1,0,"ENE",28,NA,"NE",0,17,80,65,1014.5,1010.5,NA,NA,23.7,26.2,"No"
2016-08-03,"Townsville",16.1,23.7,0,"SSW",52,"SW","SSW",39,31,40,28,1016.6,1012.5,NA,NA,17.8,23,"No"
2016-08-04,"Townsville",13.1,23.5,0,"SSW",46,"SSW","SSW",28,20,41,28,1018.4,1014.7,NA,NA,16.4,22.4,"No"
2016-08-05,"Townsville",11.4,25.7,0,"ESE",37,"SSE","ENE",11,24,41,45,1019.7,1016.5,NA,NA,21,24.8,"No"
2016-08-06,"Townsville",13.5,26.5,0,"ENE",46,"SSE","E",17,33,57,45,1020.9,1017.6,8,1,20.6,24.8,"No"
2016-08-07,"Townsville",16.7,26.4,0,"ESE",41,"SE","ENE",19,26,54,58,1020.7,1017.8,7,1,22,24,"No"
2016-08-08,"Townsville",15.5,26.2,0,"ENE",48,"SSE","E",9,30,60,56,1021.1,1018.1,NA,7,21.7,24.1,"No"
2016-08-09,"Townsville",14,26.1,0,"ENE",37,"SE","ENE",15,30,60,53,1021.3,1017.6,NA,NA,21.9,24.4,"No"
2016-08-10,"Townsville",14.5,25.9,0,"ENE",35,"SE","ENE",11,28,68,63,1021.3,1017.9,NA,NA,21.5,24.2,"No"
2016-08-11,"Townsville",14.3,26.2,0,"NE",31,"S","NE",7,20,74,55,1020.7,1017.1,NA,NA,21.7,25.4,"No"
2016-08-12,"Townsville",15.4,26.7,0,"NE",37,"SSE","ENE",7,28,72,66,1021,1016.9,NA,NA,22.5,24.5,"No"
2016-08-13,"Townsville",15.3,26.9,0,"ENE",41,"SE","NE",9,30,72,61,1021.1,1017.4,NA,3,22,24.7,"No"
2016-08-14,"Townsville",15.1,26.7,0,"E",44,"SE","ENE",13,33,53,46,1021.5,1017.5,NA,NA,22.3,24.6,"No"
2016-08-15,"Townsville",18.8,23.5,0,"ESE",44,"SE","SSE",19,17,56,69,1020.8,1018.6,7,8,22.3,20.9,"No"
2016-08-16,"Townsville",17.7,24.6,4.2,"SE",46,"SE","ESE",15,28,77,66,1021.7,1018.2,8,8,19.8,22.8,"Yes"
2016-08-17,"Townsville",18.1,26.9,0.2,"ESE",46,"SSE","E",19,31,58,50,1020.3,1016.8,3,8,22.9,25.9,"No"
2016-08-18,"Townsville",14.9,26.2,0,"ENE",50,"SSE","E",17,33,60,49,1018.7,1015.8,3,8,22.4,24.7,"No"
2016-08-19,"Townsville",14.7,27.1,0,"SE",31,"SE","ENE",17,19,84,56,1018.7,1015.4,8,4,19.8,24.9,"No"
2016-08-20,"Townsville",18.6,26.3,0,"E",37,"ESE","NE",19,28,61,63,1018.1,1014.5,NA,8,24,24.6,"No"
2016-08-21,"Townsville",16,26.9,0,"ENE",35,"S","ENE",9,28,66,63,1016.6,1012.9,8,NA,23.7,24.8,"No"
2016-08-22,"Townsville",18.5,26.7,0,"ENE",35,"ESE","NE",26,30,72,71,1014.9,1011.4,7,NA,23.4,24.6,"No"
2016-08-23,"Townsville",16.4,27.4,0,"ENE",31,"ENE","NNE",13,19,76,55,1013.4,1009.4,1,NA,23.9,26.5,"No"
2016-08-24,"Townsville",20.7,29,0,"N",37,"NNW","N",19,22,75,60,1012.7,1008.2,1,NA,24.7,27.9,"No"
2016-08-25,"Townsville",22.4,27.3,0,"SSW",37,"SSW","ENE",17,26,65,69,1013.3,1010.4,8,8,23.2,24.7,"No"
2016-08-26,"Townsville",18.7,26.4,15.8,"SSW",44,"SW","SSW",28,28,41,31,1017.3,1013.5,7,2,20.3,25.6,"Yes"
2016-08-27,"Townsville",13.8,24.2,0,"ENE",37,"SSE","ENE",11,31,34,37,1021.4,1018.1,NA,NA,20,22.1,"No"
2016-08-28,"Townsville",12.1,23.3,0,"NE",33,"SE","NE",17,24,39,47,1023.4,1019.4,NA,NA,19.9,22,"No"
2016-08-29,"Townsville",13.7,26.6,0,"ENE",39,"ESE","E",17,30,56,52,1022.3,1019.7,NA,8,21.8,24.2,"No"
2016-08-30,"Townsville",18.8,27.5,0.6,"ESE",41,"ESE","E",28,28,72,56,1022.9,1020.1,4,8,22.3,25.6,"No"
2016-08-31,"Townsville",20.1,27.6,0.2,"E",37,"ESE","ENE",22,22,74,58,1021.9,1018.1,8,NA,23.3,26,"No"
2016-01-01,"Adelaide",21.7,35,0,"WNW",31,"SSE","W",2,19,31,24,1014,1012.6,NA,NA,27.4,34.1,"No"
2016-01-02,"Adelaide",17.1,26.6,0,"SE",35,"SSE","SE",11,17,52,34,1016.3,1013.1,NA,NA,19.9,25.8,"No"
2016-01-03,"Adelaide",15.5,29.3,0,"W",43,"SSE","S",9,13,60,39,1014.5,1012.3,NA,NA,21.4,28.3,"No"
2016-01-04,"Adelaide",18,31.8,0,"SE",33,"SSE","SE",6,11,48,27,1016.3,1013.5,NA,NA,23.5,30.6,"No"
2016-01-05,"Adelaide",17.1,30.2,0,"WSW",30,"WNW","SW",4,15,49,34,1016,1014.5,NA,NA,23,28.9,"No"
2016-01-06,"Adelaide",17.5,29.7,0,"SE",37,"SE","S",7,15,49,27,1018.5,1016.9,NA,NA,21.7,28.8,"No"
2016-01-07,"Adelaide",17.4,30.9,0,"E",39,"S","S",2,13,55,26,1020.5,1019.8,NA,NA,21.4,29.6,"No"
2016-01-08,"Adelaide",13.8,31.1,0,"WSW",26,"SSW","WSW",4,15,50,25,1023.5,1020.2,NA,NA,20,30,"No"
2016-01-09,"Adelaide",16.3,34.8,0,"WSW",22,NA,"WSW",0,15,45,13,1020.2,1017.7,NA,NA,22.9,33.8,"No"
2016-01-10,"Adelaide",19.3,37.6,0,"NNW",28,NA,"E",0,6,29,14,1015.5,1013,NA,NA,27.4,34.8,"No"
2016-01-11,"Adelaide",22.4,37.9,0,"SSW",33,"NNE","W",7,9,23,21,1007.7,1007.3,NA,NA,32.7,36.8,"No"
2016-01-12,"Adelaide",22.5,39.8,0.2,"W",24,"E","W",7,11,37,21,1010.9,1009.2,NA,NA,30.2,38.2,"No"
2016-01-13,"Adelaide",23.2,35.1,0,"WSW",43,"NE","W",9,11,30,28,1009.3,1009.9,NA,NA,29.8,35,"No"
2016-01-14,"Adelaide",17.3,23.7,0,"SSE",41,"S","SE",15,17,55,33,1023,1024.8,NA,NA,18.1,21.1,"No"
2016-01-15,"Adelaide",13.5,25.7,0,"ENE",35,"E","SE",4,13,38,19,1031.7,1027.3,NA,NA,16.7,25.5,"No"
2016-01-16,"Adelaide",15.8,30.1,0,"E",35,"SE","WSW",6,17,42,24,1026,1022,NA,NA,19,28.9,"No"
2016-01-17,"Adelaide",15.9,36.6,0,"WNW",28,"SW","WSW",6,15,30,11,1018.9,1015.9,NA,NA,24.7,34.9,"No"
2016-01-18,"Adelaide",19,38.5,0,"WSW",28,NA,"W",0,13,23,12,1014.2,1012.3,NA,NA,28.5,38.2,"No"
2016-01-19,"Adelaide",21.7,35.9,0,"NW",37,"NNE","NW",11,13,14,24,1011.2,1009.8,NA,NA,31.6,34.4,"No"
2016-01-20,"Adelaide",24.3,34.3,0.4,"SW",31,"WSW","WSW",15,17,58,40,1009.9,1009,NA,NA,28.1,33.5,"No"
2016-01-21,"Adelaide",23.8,36.7,0.2,"W",26,"SE","WSW",6,9,46,25,1010,1008,NA,NA,25.9,35.7,"No"
2016-01-22,"Adelaide",21.5,29.9,8,"WSW",61,"N","ESE",9,9,77,93,1008.9,1008.7,NA,NA,24.5,20.4,"Yes"
2016-01-23,"Adelaide",18.7,25.9,7.6,"W",37,"SSE","WSW",11,17,61,48,1016.1,1015.9,NA,NA,21,25,"Yes"
2016-01-24,"Adelaide",15.2,28.5,0,"S",37,"ESE","SSE",2,11,64,34,1017.2,1013.9,NA,NA,19.3,27.1,"No"
2016-01-25,"Adelaide",15.5,30,0,"SE",28,"SE","S",9,11,61,29,1016.9,1014.7,NA,NA,20.8,30,"No"
2016-01-26,"Adelaide",17.5,33.3,0,"SW",31,"SW","WSW",6,13,39,24,1015.7,1012,NA,NA,23.7,32,"No"
2016-01-27,"Adelaide",21.5,33.1,0,"SW",37,"N","SW",6,19,26,28,1009.4,1008,NA,NA,26.6,29.2,"No"
2016-01-28,"Adelaide",18.3,25.9,0,"WSW",57,"WSW","SW",11,20,60,66,1010.1,1008.4,NA,NA,20.8,21.1,"No"
2016-01-29,"Adelaide",12.6,19.5,17.8,"W",50,"SSW","W",6,15,86,54,1008.2,1004,NA,NA,14.7,18.1,"Yes"
2016-01-30,"Adelaide",13.8,24.2,18.6,"SW",35,"S","SW",9,15,67,48,1006.4,1005.4,NA,NA,17.7,21.5,"Yes"
2016-01-31,"Adelaide",14.5,25.3,0,"WSW",33,"NNE","SW",7,13,72,45,1006.6,1005.8,NA,NA,18.6,23.7,"No"
2016-02-01,"Adelaide",15.1,33.1,0,"E",48,"NE","NW",6,9,63,20,1007.1,1003.7,NA,NA,21.1,31.4,"No"
2016-02-02,"Adelaide",19.3,24.8,13.2,"E",46,"NNE","S",17,15,61,76,995.5,998.8,NA,NA,23.3,23,"Yes"
2016-02-03,"Adelaide",16.8,22.9,4.8,"S",37,"S","S",11,13,66,46,1013.5,1014.9,NA,NA,19.1,21.9,"Yes"
2016-02-04,"Adelaide",15.8,24.1,0,"S",39,"SSE","S",15,15,58,42,1020.9,1018.5,NA,NA,17.7,23.5,"No"
2016-02-05,"Adelaide",13.8,29.5,0,"ESE",30,NA,"SE",0,11,67,36,1019.6,1015.4,NA,NA,16.4,27.8,"No"
2016-02-06,"Adelaide",16.2,33.1,0,"SSW",31,NA,"SW",0,15,59,40,1015.6,1013.6,NA,NA,21.9,30.4,"No"
2016-02-07,"Adelaide",17.9,31.3,0,"WSW",28,"N","SW",6,17,59,41,1017.5,1016.7,NA,NA,22.9,30,"No"
2016-02-08,"Adelaide",15,29.5,0,"SE",31,"SE","ESE",2,9,61,33,1022.3,1019.9,NA,NA,20.4,28.2,"No"
2016-02-09,"Adelaide",16.2,34.8,0,"WSW",24,"SSW","SW",7,15,52,25,1019.7,1016.1,NA,NA,22.8,34,"No"
2016-02-10,"Adelaide",16.9,34.7,0,"WSW",30,"SW","WSW",6,15,32,25,1015.2,1012.3,NA,NA,24.2,33.4,"No"
2016-02-11,"Adelaide",15.8,32.2,0,"E",76,"NNW","SSE",6,11,55,24,1016.4,1013.6,NA,NA,21.2,31.3,"No"
2016-02-12,"Adelaide",15.3,33.9,0,"SW",30,"SSW","WSW",6,11,56,24,1015.5,1012.5,NA,NA,21.6,32.4,"No"
2016-02-13,"Adelaide",16.8,29.3,0,"SW",28,"NNE","SW",7,13,62,39,1012.5,1012,NA,NA,21.7,26.4,"No"
2016-02-14,"Adelaide",15.6,24.8,0,"WSW",30,"SW","SW",9,15,65,37,1016.5,1015.6,NA,NA,19.3,24.4,"No"
2016-02-15,"Adelaide",15.5,24.3,0,"WSW",33,"SSW","WSW",9,15,58,41,1017.8,1016.5,NA,NA,18.2,23.3,"No"
2016-02-16,"Adelaide",15.4,24.4,0,"SSE",35,"SSE","SE",11,11,67,33,1020,1019.3,NA,NA,17.9,23.7,"No"
2016-02-17,"Adelaide",13.1,26,0,"WSW",41,"SE","W",6,20,56,43,1020.7,1017,NA,NA,16.8,25.5,"No"
2016-02-18,"Adelaide",14,27.5,0,"SW",31,"SE","NW",2,9,69,44,1014.1,1011.1,NA,NA,18.6,26.3,"No"
2016-02-19,"Adelaide",15.6,24.5,0,"SSE",37,"S","SW",4,15,66,51,1014.7,1015.4,NA,NA,19.2,23.1,"No"
2016-02-20,"Adelaide",13.9,25.9,0,"ESE",33,"E","E",9,11,44,28,1023.5,1021.2,NA,NA,17.2,24.3,"No"
2016-02-21,"Adelaide",17.1,37,0,"N",26,"ENE","N",11,7,30,15,1020.7,1018,NA,NA,24,34.7,"No"
2016-02-22,"Adelaide",23.9,39.5,0,"SE",31,"W","W",4,9,37,13,1019.1,1015.8,NA,NA,26.2,36.7,"No"
2016-02-23,"Adelaide",22.2,37,0,"S",37,"S","SW",2,13,39,30,1011.8,1011.5,NA,NA,27.2,33.8,"No"
2016-02-24,"Adelaide",22.6,27.7,0,"SW",26,NA,"SW",0,9,62,64,1011,1010.1,NA,NA,25.2,25.2,"No"
2016-02-25,"Adelaide",19.7,26.2,0.4,"SW",35,"SW","WSW",7,15,73,44,1014,1016,NA,NA,20.9,24.9,"No"
2016-02-26,"Adelaide",14.7,24.9,0,"SW",37,"SSW","WSW",9,20,63,46,1022.2,1021.4,NA,NA,19.8,24.4,"No"
2016-02-27,"Adelaide",13.5,25.4,0,"WNW",31,NA,"WSW",0,17,72,49,1023.8,1020.9,NA,NA,18.2,24.7,"No"
2016-02-28,"Adelaide",13.2,29.7,0,"SE",31,"SW","WSW",4,15,62,40,1022.6,1019.8,NA,NA,18.7,27.1,"No"
2016-02-29,"Adelaide",13.8,31.4,0,"WSW",26,"SW","SW",4,13,59,30,1020.5,1018,NA,NA,19.9,29.7,"No"
2016-03-01,"Adelaide",17.3,33.3,0,"WNW",24,"WNW","WSW",4,9,42,19,1015.7,1014.5,NA,NA,24.8,32.8,"No"
2016-03-02,"Adelaide",18.1,34.8,0,"S",28,NA,"SW",0,9,36,24,1016.5,1015.5,NA,NA,24.9,32.8,"No"
2016-03-03,"Adelaide",17.6,33.6,0,"W",26,"SW","WSW",7,15,53,33,1020,1016.6,NA,NA,21.8,32.2,"No"
2016-03-04,"Adelaide",17.7,33.2,0,"WSW",20,"E","SW",2,11,50,34,1015.7,1014.1,NA,NA,22.9,31.1,"No"
2016-03-05,"Adelaide",18.9,38.7,0,"SE",22,"WSW","SW",2,7,52,26,1017.3,1014.7,NA,NA,23.1,36.6,"No"
2016-03-06,"Adelaide",22.8,38,0.2,"NNW",41,"WNW","SSW",6,2,65,32,1015.6,1012.7,NA,NA,25.9,34.4,"No"
2016-03-07,"Adelaide",21.8,30.7,21.6,"SE",33,"WNW","WSW",4,17,63,55,1016.3,1016.8,NA,NA,25.4,27.6,"Yes"
2016-03-08,"Adelaide",22.1,37.1,0,"E",33,"SW","WNW",4,11,53,27,1014.2,1012.1,NA,NA,27.1,35.8,"No"
2016-03-09,"Adelaide",22.4,30.3,0,"NNW",24,"N","NNE",2,9,75,47,1015.8,1015.3,NA,NA,24.1,29.3,"No"
2016-03-10,"Adelaide",21.1,29,20,"SW",22,NA,"WSW",0,9,93,65,1018.4,1015.9,NA,NA,21.9,27.5,"Yes"
2016-03-11,"Adelaide",20.3,31.4,2.4,"WSW",28,NA,"SW",0,13,76,51,1016.8,1015.2,NA,NA,23.9,29.9,"Yes"
2016-03-12,"Adelaide",20.1,30.8,0,"SSE",20,"SW","ESE",6,7,75,49,1019.9,1018.2,NA,NA,22.3,29.3,"No"
2016-03-13,"Adelaide",17.6,32.2,0,"W",26,NA,"WSW",0,15,69,38,1018.9,1016.7,NA,NA,21.9,31.7,"No"
2016-03-14,"Adelaide",18.4,26.7,0,"SE",26,"SE","SE",11,11,62,47,1019.8,1017.8,NA,NA,20.3,25.5,"No"
2016-03-15,"Adelaide",15.5,30.2,0,"E",24,"SSE","SSW",4,6,57,35,1018.7,1015.7,NA,NA,18.6,28.3,"No"
2016-03-16,"Adelaide",16.9,33.3,0,"SSW",22,NA,"WSW",0,13,53,27,1015,1011.4,NA,NA,23.8,32.7,"No"
2016-03-17,"Adelaide",23.2,35.4,0,"W",35,"NE","NW",9,11,44,30,1008,1003.6,NA,NA,28.4,34.8,"No"
2016-03-18,"Adelaide",15.9,21,8,"SW",57,"SW","SSW",20,20,49,37,1010.8,1012.7,NA,NA,17.1,19.4,"Yes"
2016-03-19,"Adelaide",12.3,21.7,0.4,"SW",31,NA,"SW",0,15,63,55,1019.3,1018.6,NA,NA,15.9,19.7,"No"
2016-03-20,"Adelaide",12,23.6,0,"SW",28,"NNE","SW",6,15,55,41,1021.3,1019,NA,NA,16.4,22.3,"No"
2016-03-21,"Adelaide",11.9,24.5,0,"WSW",28,NA,"SW",0,13,56,39,1020.7,1017.6,NA,NA,17.1,23.4,"No"
2016-03-22,"Adelaide",11.7,30.3,0,"N",28,NA,"WSW",0,15,53,19,1016.7,1014.9,NA,NA,19,29.2,"No"
2016-03-23,"Adelaide",17.7,25.3,0,"SW",33,"SSW","SW",7,15,54,62,1017.3,1018.8,NA,NA,21.1,22.1,"No"
2016-03-24,"Adelaide",18.4,27.7,0,"WNW",17,"E","SW",6,9,66,45,1020.6,1017.9,NA,NA,19.6,26.5,"No"
2016-03-25,"Adelaide",13.6,23.4,1.2,"W",37,"SE","WSW",9,19,61,45,1023.9,1021.3,NA,NA,16.7,22.2,"Yes"
