show_id,type,title,cast,country,date_added,release_year,rating,duration,listed_in
s1452,Movie,Full Out 2: You Got This!,"Sydney Cope, Logan Edra, Liza Wilk, Braedyn Bruner, Billie Merritt",United States,01-Jan-21,2020,TV-Y,91 min,"Children & Family Movies, Dramas, Sports Movies"
s1453,Movie,Gimme Shelter,"Vanessa Hudgens, James Earl Jones, Rosario Dawson, Ann Dowd, Stephanie Szostak, Emily Meade, Brendan Fraser, Dascha Polanco",United States,01-Jan-21,2013,PG-13,101 min,"Dramas, Independent Movies"
s1454,Movie,Good Burger,"Kenan Thompson, Kel Mitchell, Abe Vigoda, Dan Schneider, Shar Jackson, Jan Schweiterman, Linda Cardellini, Sinbad, Ron Lester, Josh Server, Ginny Schreiber",United States,01-Jan-21,1997,PG,96 min,"Children & Family Movies, Comedies"
s1455,Movie,Good Hair,"Chris Rock, Nia Long, Maya Angelou, Ice-T, Eve, Meagan Good, Al Sharpton, KRS-One, Raven-Symoné",United States,01-Jan-21,2009,PG-13,96 min,Documentaries
s1456,TV Show,Headspace Guide to Meditation,Andy Puddicombe,United States,01-Jan-21,2021,TV-G,1 Season,"Docuseries, Science & Nature TV"
s1457,Movie,Into the Wild,"Emile Hirsch, Marcia Gay Harden, William Hurt, Jena Malone, Brian Dierker, Catherine Keener, Vince Vaughn, Kristen Stewart, Hal Holbrook, Zach Galifianakis",United States,01-Jan-21,2007,R,148 min,"Action & Adventure, Dramas, Independent Movies"
s1458,TV Show,Jenni Rivera: Mariposa de Barrio,"Angélica Celaya, Gabriel Porras, Rosalinda Rodríguez, Samadhi Zendejas, Tony Garza, Regina Orquín, Enrique Montaño, Adrián Carvajal, Emmanuel Morales, Adriano Zendejas, Xavier Ruvalcaba, Raúl Sandoval, Mauricio Novoa, Uriel del Toro, Ana Wolfermann, Stephanie Arcila, Vanessa Pose, Alma Matrecito",United States,01-Jan-21,2017,TV-MA,1 Season,"Spanish-Language TV Shows, TV Dramas"
s1459,Movie,London Heist,"Craig Fairbrass, James Cosmo, Mem Ferda, Nick Moran, Steven Berkoff, Nathalie Cox, Roland Manookian, Eddie Webber, Tony Denham, Katie Clarkson-Hill",United Kingdom,01-Jan-21,2017,R,96 min,Action & Adventure
s1460,Movie,Mean Girls 2,"Meaghan Martin, Maiara Walsh, Jennifer Stone, Nicole Gale Anderson, Claire Holt, Diego Boneta, Linden Ashby, Rhoda Griffis, Mike Pniewski, Patrick Johnson, Tim Meadows",United States,01-Jan-21,2011,PG-13,98 min,Comedies
s1462,Movie,Mystic Pizza,"Annabeth Gish, Julia Roberts, Lili Taylor, Vincent D'Onofrio, William R. Moses, Adam Storke, Conchata Ferrell, Joanna Merlin, Porscha Radcliffe, John Fiore",United States,01-Jan-21,1988,R,104 min,"Comedies, Dramas, Independent Movies"
s1464,TV Show,The Cat in the Hat Knows a Lot About That!,"Martin Short, Alexa Torrington, Jacob Ewaniuk, Robert Tinkler, Tracey Hoyt","Canada, United Kingdom, United States",01-Jan-21,2014,TV-Y,1 Season,Kids' TV
s1465,Movie,The Creative Brain,David Eagleman,United States,01-Jan-21,2019,TV-14,53 min,Documentaries
s1466,TV Show,The Haunted Hathaways,"Amber Frank, Curtis Harris, Benjamin Flores Jr., Breanna Yde, Ginifer King, Chico Benymon",United States,01-Jan-21,2013,TV-G,2 Seasons,"Kids' TV, TV Comedies, TV Sci-Fi & Fantasy"
s1467,Movie,The Minimalists: Less Is Now,,United States,01-Jan-21,2021,TV-14,54 min,Documentaries
s1468,Movie,Unknown,"Liam Neeson, Diane Kruger, January Jones, Aidan Quinn, Bruno Ganz, Frank Langella, Sebastian Koch, Olivier Schneider, Stipe Erceg, Rainer Bock","United Kingdom, Germany, France, United States",01-Jan-21,2011,PG-13,113 min,"Action & Adventure, Thrillers"
s1470,Movie,What's Eating Gilbert Grape,"Johnny Depp, Leonardo DiCaprio, Juliette Lewis, Mary Steenburgen, Darlene Cates, Laura Harrington, Mary Kate Schellhardt, Kevin Tighe, John C. Reilly, Crispin Glover",United States,01-Jan-21,1993,PG-13,118 min,"Classic Movies, Dramas, Independent Movies"
s1471,Movie,Alaska Is a Drag,"Martin L. Washington Jr., Maya Washington, Matt Dallas, Christopher O'Shea, Jason Scott Lee, Margaret Cho, Kevin Daniels, John Fleck, Nia Peeples, Adam Tomei",United States,31-Dec-20,2017,TV-MA,83 min,"Dramas, LGBTQ Movies"
s1474,TV Show,Chilling Adventures of Sabrina,"Kiernan Shipka, Ross Lynch, Miranda Otto, Lucy Davis, Chance Perdomo, Michelle Gomez, Richard Coyle, Jaz Sinclair, Lachlan Watson, Tati Gabrielle, Adeline Rudolph, Abigail Cowen, Gavin Leatherwood, Bronson Pinchot",United States,31-Dec-20,2020,TV-14,4 Seasons,"TV Horror, TV Mysteries, TV Sci-Fi & Fantasy"
s1477,TV Show,Best Leftovers Ever!,"Jackie Tohn, David So, Rosemary Shrager",United States,30-Dec-20,2020,TV-G,1 Season,Reality TV
s1478,TV Show,Dare Me,"Willa Fitzgerald, Herizen Guardiola, Marlo Kelly, Rob Heaps, Zach Roerig, Paul Fitzgerald, Alison Thornton, Tammy Blanchard, Amanda Brugel, Chris Zylka",United States,30-Dec-20,2019,TV-MA,1 Season,"Crime TV Shows, TV Dramas, TV Thrillers"
s1479,TV Show,Equinox,"Danica Curcic, Karoline Hamm, Viola Martinsen, Lars Brygmann, Hanne Hedelund, August Issac Carter, Fanny Leander Bornedal, Ask Mossberg Truelsen, Peder Holm Johansen, Alexandre Willaume, Susanne Storm, Andrea Engelsmann Persson, Thomas Chaanhing, Morten Hauch-Fausbøll, Eskil Tonnesen","Denmark, United States",30-Dec-20,2020,TV-MA,1 Season,"International TV Shows, TV Mysteries, TV Thrillers"
s1481,TV Show,Still Game,"Ford Kiernan, Paul Riley, Jane McCarry, Greg Hemphill, Mark Cox, Gavin Mitchell, Sanjeev Kohli",United Kingdom,30-Dec-20,2018,TV-14,9 Seasons,"British TV Shows, Classic & Cult TV, International TV Shows"
s1485,Movie,Cops and Robbers,Timothy Ware-Hill,United States,28-Dec-20,2020,PG-13,8 min,Dramas
s1486,Movie,Rango,"Johnny Depp, Isla Fisher, Abigail Breslin, Ned Beatty, Alfred Molina, Bill Nighy, Stephen Root, Harry Dean Stanton, Timothy Olyphant, Ray Winstone","United States, Canada",28-Dec-20,2011,PG,110 min,"Children & Family Movies, Comedies"
s1487,Movie,Death to 2020,"Samuel L. Jackson, Hugh Grant, Lisa Kudrow, Kumail Nanjiani, Tracey Ullman, Samson Kayo, Leslie Jones, Diane Morgan, Cristin Milioti, Joe Keery",United States,27-Dec-20,2020,TV-MA,71 min,Comedies
s1493,TV Show,Bridgerton,"Adjoa Andoh, Julie Andrews, Lorraine Ashbourne, Jonathan Bailey, Ruby Barker, Sabrina Bartlett, Harriet Cains, Bessie Carter, Nicola Coughlan, Phoebe Dynevor, Ruth Gemmell, Florence Hunt, Claudia Jessie, Ben Miller, Luke Newton, Regé-Jean Page, Golda Rosheuvel, Luke Thompson, Will Tilston, Polly Walker",United States,25-Dec-20,2020,TV-MA,1 Season,"Romantic TV Shows, TV Dramas"
s1495,Movie,We Can Be Heroes,"YaYa Gosselin, Pedro Pascal, Priyanka Chopra, Isaiah Russell-Bailey, Akira Akbar, Christian Slater, Boyd Holbrook, Adriana Barraza, Taylor Dooley, Vivien Lyra Blair, Hala Finley, Lyon Daniels, Sung Kang, Christopher McDonald, Andy Walken, Lotus Blossom, Haley Reinhart, Nathan Blair, Dylan Henry Lau, Andrew Diaz",United States,25-Dec-20,2020,PG,101 min,"Children & Family Movies, Comedies"
s1499,Movie,The History of Future Folk,"Nils d'Aulaire, Jay Klaitz, Julie Ann Emery, April L. Hernandez, Onata Aprile, Dee Snider",United States,23-Dec-20,2012,TV-14,85 min,"Action & Adventure, Comedies, Independent Movies"
s1500,Movie,The Midnight Sky,"George Clooney, Felicity Jones, Kyle Chandler, Demián Bichir, David Oyelowo, Tiffany Boone, Caoilinn Springall, Sophie Rundle, Ethan Peck",United States,23-Dec-20,2020,PG-13,119 min,Dramas
s1502,Movie,After We Collided,"Josephine Langford, Hero Fiennes Tiffin, Dylan Sprouse, Selma Blair, Louise Lombard, Shane Paul McGhie, Candice King, Charlie Weber, Khadijha Red Thunder, Inanna Sarkis, Pia Mia, Samuel Larsen, Dylan Arnold, Karimah Westbrook, Rob Estes",United States,22-Dec-20,2020,R,105 min,"Dramas, Romantic Movies"
s1503,Movie,London Hughes: To Catch a D*ck,London Hughes,United States,22-Dec-20,2020,TV-MA,68 min,Stand-Up Comedy
s1506,TV Show,Rhyme Time Town Singalongs,"Luke Amis, Annabelle Westenholz-Smith, Maddie Evans, Jude Muir, Hannah Jane Fox, Rhashan Stone",United States,22-Dec-20,2020,TV-Y,1 Season,Kids' TV
s1507,TV Show,Shaun the Sheep,"John Sparkes, Justin Fletcher, Kate Harbour, Richard Webber, Jo Allen","United Kingdom, Finland, Germany, United States, Australia, Japan, France, Ireland",22-Dec-20,2016,TV-Y,2 Seasons,"British TV Shows, Kids' TV, TV Comedies"
s1509,TV Show,Timmy Time,"Kate Harbour, Justin Fletcher, Louis Jones",United Kingdom,22-Dec-20,2010,TV-Y,1 Season,"British TV Shows, Kids' TV"
s1510,Movie,"Ariana grande: excuse me, i love you",Ariana Grande,United States,21-Dec-20,2020,TV-MA,98 min,"Documentaries, Music & Musicals"
s1511,Movie,The Con Is On,"Uma Thurman, Tim Roth, Alice Eve, Parker Posey, Maggie Q, Crispin Glover, Michael Sirow, Sofía Vergara, Stephen Fry, Sharon Maughan, Susan Traylor, Wilmer Calderon, Richard Reid, Ethan Cohn, Nathalie Love","United States, United Kingdom",21-Dec-20,2018,R,95 min,Comedies
s1513,Movie,Rhys Nicholson Live at the Athenaeum,Rhys Nicholson,United Kingdom,20-Dec-20,2020,TV-MA,66 min,Stand-Up Comedy
s1514,Movie,Atlas Shrugged: Part II,"Samantha Mathis, Jason Beghe, Esai Morales, Patrick Fabian, Kim Rhodes, Richard T. Jones, D.B. Sweeney, Paul McCrane, John Rubinstein, Robert Picardo",United States,19-Dec-20,2012,PG-13,112 min,Dramas
s1516,Movie,Guest House,"Pauly Shore, Mike Castle, Aimee Teegarden, Billy Zane, Charlotte McKinney, Louis Ferrigno,  Jr., Erik Griffin, Bobby Lee, Punkie Johnson, Mikaela Hoover, Chris Kattan, Steve-O",United States,18-Dec-20,2020,R,84 min,Comedies
s1518,Movie,Ma Rainey's Black Bottom,"Viola Davis, Chadwick Boseman, Glynn Turman, Colman Domingo, Michael Potts, Jonny Coyne, Taylour Paige, Jeremy Shamos, Dusan Brown, Joshua Harto",United States,18-Dec-20,2020,R,94 min,"Dramas, Music & Musicals"
s1531,TV Show,Schulz Saves America,Andrew Schulz,United States,17-Dec-20,2020,TV-MA,1 Season,"Stand-Up Comedy & Talk Shows, TV Comedies"
s1535,Movie,Bwakaw,"Eddie Garcia, Princess, Rez Cortez, Bibeth Orteza, Joey Paras, Allan Paule, Beverly Salviejo, Soxy Topacio, Armida Siguion-Reyna, Luz Valdez, Gardo Versoza","Philippines, Canada, United Kingdom, United States",16-Dec-20,2012,TV-MA,110 min,"Dramas, International Movies, LGBTQ Movies"
s1537,Movie,Incarnate,"Aaron Eckhart, Carice van Houten, Catalina Sandino Moreno, David Mazouz, Keir O'Donnell, Matt Nable, Emily Jackson, Paul Vincent O'Connor, Natalija Nogulich, John Pirruccello, Mark Steger, Emjay Anthony, Karolina Wydra",United States,16-Dec-20,2016,PG-13,87 min,"Horror Movies, Thrillers"
s1538,Movie,Lee Daniels' The Butler,"Forest Whitaker, Oprah Winfrey, John Cusack, Jane Fonda, Cuba Gooding Jr., Terrence Howard, Lenny Kravitz, James Marsden, David Oyelowo, Alan Rickman, Liev Schreiber, Robin Williams, Mariah Carey, Alex Pettyfer, Vanessa Redgrave, David Banner, Michael Rainey Jr.",United States,16-Dec-20,2013,PG-13,132 min,Dramas
s1539,TV Show,Marvel Anime: Wolverine,"Rikiya Koyama, Romi Park, Fumiko Orikasa, Hidekatsu Shibata, Kazuki Yao, Masato Hagiwara","United States, Japan",16-Dec-20,2011,TV-14,1 Season,"Anime Series, International TV Shows"
s1541,Movie,Nocturnal Animals,"Amy Adams, Jake Gyllenhaal, Michael Shannon, Aaron Taylor-Johnson, Isla Fisher, Ellie Bamber, Armie Hammer, Karl Glusman, Laura Linney, Michael Sheen, Andrea Riseborough",United States,16-Dec-20,2016,R,117 min,"Dramas, Thrillers"
s1542,TV Show,The Ripper,,United Kingdom,16-Dec-20,2020,TV-MA,1 Season,"British TV Shows, Crime TV Shows, Docuseries"
s1544,TV Show,Black Ink Crew New York,"Ceaser Emanuel, Dutchess Lattimore, Puma Robinson, Alex Estevez, Sassy Bermudez",United States,15-Dec-20,2014,TV-14,2 Seasons,Reality TV
s1546,TV Show,Pup Academy,"Christian Convery, Don Lake, Chance Hurstfield, Aria Birch, Dylan Schombing, Riley O'Donnell",United States,15-Dec-20,2020,TV-Y,2 Seasons,"Kids' TV, TV Comedies"
s1547,TV Show,Song Exploder,Hrishikesh Hirway,United States,15-Dec-20,2020,TV-MA,2 Seasons,Docuseries
s1548,TV Show,Teen Mom 2,"Jenelle Evans, Chelsea Houska, Kailyn Lowry, Leah Messer",United States,15-Dec-20,2011,TV-14,2 Seasons,Reality TV
s1549,TV Show,The Challenge,"Jamie Chung, Landon Lueck, Diem Brown, Mike 'The Miz' Mizanin, Darrell Taylor, Wes Bergmann, Jodi Weatherton, Brad Fiorenza, Cara Maria Sorbello, Zachary Nichols, Turabi ""Turbo"" Çamkıran, Theo Campbell",United States,15-Dec-20,2006,TV-14,2 Seasons,Reality TV
s1550,Movie,The Professor and the Madman,"Mel Gibson, Sean Penn, Natalie Dormer, Eddie Marsan, Steve Coogan, Stephen Dillane, Ioan Gruffudd, Jennifer Ehle, Jeremy Irvine, David O'Hara, Anthony Andrews","Ireland, France, Iceland, United States, Mexico, Belgium, United Kingdom, Hong Kong",15-Dec-20,2019,TV-14,125 min,"Dramas, Independent Movies"
s1551,Movie,A California Christmas,"Lauren Swickard, Josh Swickard, Ali Afshar, David Del Rio, Natalia Mann, Katelyn Epperly, Gunnar Anderson, Julie Lancaster, Amanda Detmer",United States,14-Dec-20,2020,PG-13,107 min,"Comedies, Romantic Movies"
s1552,TV Show,Hilda,"Bella Ramsey, Ameerah Falzon-Ojo, Oliver Nelson, Daisy Haggard, Rasmus Hardiker","United Kingdom, Canada, United States",14-Dec-20,2021,TV-Y7,2 Seasons,Kids' TV
s1553,TV Show,Tiny Pretty Things,"Lauren Holly, Kylie Jefferson, Casimere Jollette, Brennan Clost, Barton Cowperthwaite, Bayardo De Murguia, Damon J. Gillespie, Anna Maiche, Daniela Norman, Michael Hsu Rosen, Tory Trowbridge",United States,14-Dec-20,2020,TV-MA,1 Season,"TV Dramas, TV Mysteries, TV Thrillers"
s1554,Movie,The Netflix Afterparty: The Best Shows of The Worst Year,"David Spade, London Hughes, Fortune Feimster",United States,13-Dec-20,2020,TV-MA,59 min,Comedies
s1558,Movie,Canvas,,United States,11-Dec-20,2020,G,9 min,"Children & Family Movies, Dramas"
s1559,Movie,Giving Voice,"Viola Davis, Denzel Washington, Stephen Henderson, Freedom Martin, Nia Sarfo, Cody Merridith, Gerardo Navarro, Aaron Guy, Callie Holley",United States,11-Dec-20,2020,PG-13,91 min,Documentaries
s1561,Movie,The Prom,"Meryl Streep, James Corden, Nicole Kidman, Kerry Washington, Andrew Rannells, Keegan-Michael Key, Jo Ellen Pellman, Ariana DeBose, Mary Kay Place, Kevin Chamberlin, Tracey Ullman, Logan Riley, Sofia Deler, Nico Greetham, Nathaniel J. Potvin",United States,11-Dec-20,2020,PG-13,132 min,"Comedies, LGBTQ Movies, Music & Musicals"
s1564,Movie,Funny Boy,"Brandon Ingram, Nimmi Harasgama, Ali Kazmi, Arush Nand, Agam Darshi, Rehan Mudannayake, Shivantha Wijesinha, Seema Biswas, Hidaayath Hazeer","Canada, United States",10-Dec-20,2020,TV-MA,109 min,"Dramas, LGBTQ Movies"
s1573,TV Show,The Big Show Show,"Paul Wight, Allison Munn, Reylynn Caster, Lily Brooks O'Briant, Juliet Donenfeld",United States,09-Dec-20,2020,TV-G,2 Seasons,"Kids' TV, TV Comedies"
s1574,TV Show,The Expanding Universe of Ashley Garcia,"Paulina Chávez, Jencarlos Canela",United States,09-Dec-20,2020,TV-PG,3 Seasons,"Kids' TV, TV Comedies, Teen TV Shows"
s1575,TV Show,The Surgeon's Cut,,United States,09-Dec-20,2020,TV-14,1 Season,"Docuseries, Science & Nature TV"
s1577,Movie,Bobbleheads The Movie,"Jennifer Coolidge, Karen Fukuhara, Khary Payton, Julian Sands, Brenda Song, Luke Wilson, Cher",United States,08-Dec-20,2020,PG,83 min,"Children & Family Movies, Comedies"
s1580,TV Show,Mr. Iglesias,"Gabriel Iglesias, Sherri Shepherd, Jacob Vargas, Maggie Geha, Richard Gant, Cree Cicchino, Fabrizio Guido, Oscar Nuñez",United States,08-Dec-20,2020,TV-14,3 Seasons,"TV Comedies, Teen TV Shows"
s1581,Movie,Spirit Riding Free: Ride Along Adventure,"Amber Frank, Bailey Gambertoglio, Sydney Park, Katey Sagal, Rachel Kimsey, Darcy Rose Byrnes, Duncan Joiner, Bella Aboulhosn, Kai Scott",United States,08-Dec-20,2020,TV-Y7,79 min,Children & Family Movies
s1583,Movie,Triple 9,"Casey Affleck, Chiwetel Ejiofor, Anthony Mackie, Aaron Paul, Clifton Collins Jr., Norman Reedus, Woody Harrelson, Kate Winslet, Teresa Palmer, Michael Kenneth Williams, Gal Gadot",United States,08-Dec-20,2016,R,115 min,"Dramas, Thrillers"
s1585,Movie,Ava,"Jessica Chastain, Colin Farrell, John Malkovich, Common, Geena Davis, Jess Weixler, Diana Silvers, Joan Chen, Ioan Gruffudd",United States,07-Dec-20,2020,R,97 min,"Action & Adventure, Dramas"
s1591,TV Show,Big Mouth,"Nick Kroll, John Mulaney, Jessi Klein, Jason Mantzoukas, Jenny Slate, Fred Armisen, Maya Rudolph, Jordan Peele",United States,04-Dec-20,2020,TV-MA,4 Seasons,TV Comedies
s1592,Movie,Captain Underpants Mega Blissmas,"Nat Faxon, Jay Gragnani, Ramone Hamilton, Sean Astin, Dayci Brookshire, Jim Cummings, Jorge Diaz",United States,04-Dec-20,2020,TV-Y7,46 min,"Children & Family Movies, Comedies"
s1596,Movie,MANK,"Gary Oldman, Amanda Seyfried, Charles Dance, Lily Collins, Arliss Howard, Tom Pelphrey, Sam Troughton, Ferdinand Kingsley, Tuppence Middleton, Tom Burke, Joseph Cross, Jamie McShane, Toby Leonard Moore, Monika Gossmann",United States,04-Dec-20,2020,R,133 min,"Dramas, Independent Movies"
