userid,age,dob_day,dob_year,dob_month,gender,tenure,friend_count,friendships_initiated,likes,likes_received,mobile_likes,mobile_likes_received,www_likes,www_likes_received
2077840,16,13,1997,11,female,279,1057,832,151,108,11,64,140,44
1907053,19,8,1994,2,female,1412,997,68,155,188,104,104,51,84
1984645,18,22,1995,12,female,54,1127,122,151,405,62,193,89,212
1766676,18,15,1995,4,male,403,1038,586,152,439,72,109,80,330
2167809,18,21,1995,7,male,1033,1038,716,152,851,101,629,51,222
1960221,15,13,1998,1,female,668,1211,648,155,44,155,39,0,5
2140270,18,21,1995,1,female,531,1075,506,156,289,156,259,0,30
1257650,18,26,1995,9,female,1323,1178,524,161,182,72,137,89,45
1203660,17,7,1996,10,female,609,1208,466,162,347,69,200,93,147
2155614,15,14,1998,2,male,179,1197,1116,158,137,148,125,10,12
1929096,21,13,1992,11,female,325,1198,789,159,211,123,57,36,154
1597113,17,20,1996,8,female,664,1025,494,161,1046,132,467,29,579
1806913,19,12,1994,10,male,526,1089,677,161,333,150,140,11,193
1626132,20,27,1993,12,male,534,1089,936,164,304,164,228,0,76
1396502,18,12,1995,5,male,797,1081,715,167,71,0,30,167,41
1853518,15,10,1998,1,female,708,1040,528,167,195,167,123,0,72
2138977,19,5,1994,8,male,197,1010,683,168,1377,168,810,0,567
1665955,15,8,1998,10,female,89,996,385,181,984,93,425,88,559
1281414,15,29,1998,3,female,563,1150,556,173,154,166,64,7,90
1918731,16,5,1997,9,female,630,1243,644,179,483,161,440,18,43
1235096,19,5,1994,5,male,453,1173,746,176,118,176,88,0,30
1893801,18,2,1995,8,male,389,1092,868,181,461,181,366,0,95
1124679,28,8,1985,10,male,728,1150,919,177,277,177,182,0,95
1990099,19,24,1994,6,female,813,1181,815,185,486,98,230,87,256
1871287,21,21,1992,8,female,743,1041,346,186,1224,99,588,87,636
1785185,24,5,1989,4,male,664,1059,920,189,12,138,11,51,1
2126797,18,9,1995,5,female,463,1093,303,186,229,186,108,0,121
1264796,20,1,1993,12,male,268,1155,392,183,247,183,190,0,57
1809022,41,31,1972,12,male,439,1137,897,187,202,187,182,0,20
1205947,19,23,1994,12,female,524,1044,189,183,458,183,349,0,109
1175438,21,9,1992,6,female,559,1100,588,182,314,182,251,0,63
1604790,23,29,1990,11,female,674,1251,449,187,877,187,636,0,241
1876164,19,11,1994,3,female,303,1073,481,198,460,115,307,83,153
1923389,18,25,1995,6,female,467,1184,750,200,356,176,145,24,211
1102886,22,9,1991,4,female,1253,1191,435,200,413,193,287,7,126
1215639,22,26,1991,10,female,479,1095,78,200,92,200,75,0,17
2131613,15,28,1998,12,female,506,1054,778,193,286,193,227,0,59
1492015,16,9,1997,10,male,620,1037,449,193,208,193,182,0,26
1730988,23,9,1990,9,male,762,1070,503,196,271,196,249,0,22
1233153,20,19,1993,3,female,284,1264,485,191,1554,191,1258,0,296
2172609,23,10,1990,5,male,672,1263,1132,210,100,50,71,160,29
1282048,14,17,1999,5,female,171,1020,330,208,703,143,467,65,236
1922302,22,19,1991,11,female,1458,1120,515,208,1093,127,656,81,437
1887449,18,17,1995,10,male,1556,1052,555,206,142,189,123,17,19
1244088,14,21,1999,8,female,461,1018,172,207,597,207,332,0,265
1239294,17,10,1996,5,female,665,1184,809,207,796,207,679,0,117
1048671,16,16,1997,4,male,648,1173,823,220,153,52,99,168,54
1642117,16,20,1997,6,female,528,1137,609,214,640,120,430,94,210
1155441,16,24,1997,7,female,482,1055,580,217,521,132,234,85,287
2068888,15,16,1998,11,female,678,1024,611,217,461,197,262,20,199
1679536,16,13,1997,11,male,676,1038,783,217,570,169,358,48,212
2149786,19,1,1994,4,female,601,1156,209,213,1388,200,884,13,504
2118930,22,10,1991,1,male,281,1069,997,217,46,217,38,0,8
1172881,15,23,1998,10,female,314,1016,98,217,512,217,372,0,140
1578318,15,16,1998,10,female,613,1118,308,228,349,51,164,177,185
1231360,17,28,1996,5,female,540,1132,708,231,414,139,303,92,111
1064683,20,20,1993,12,female,814,1191,807,231,358,49,88,182,270
1383825,20,27,1993,10,male,480,1105,929,230,127,184,91,46,36
1360458,21,17,1992,8,male,571,1010,719,222,250,195,141,27,109
1385913,23,25,1990,9,female,808,1020,667,226,543,203,388,23,155
1774557,18,23,1995,4,male,1166,1198,829,229,58,229,47,0,11
2115375,13,7,2000,3,female,65,1045,244,224,201,224,140,0,61
1759451,18,23,1995,3,female,287,1190,155,243,204,4,158,239,46
2124448,14,25,1999,1,female,793,1224,409,235,380,28,179,207,201
2056111,21,5,1992,3,female,1860,1000,484,242,458,43,242,199,216
1482584,16,20,1997,11,female,521,1162,629,241,86,103,45,138,41
2078060,16,29,1997,9,female,1017,1107,347,243,596,83,177,160,419
1989519,15,18,1998,10,female,313,1110,390,243,1338,237,1225,6,113
2030219,26,6,1987,2,female,1201,1071,547,246,141,246,69,0,72
1387317,25,8,1988,7,female,36,1239,37,243,815,243,716,0,99
1069024,19,5,1994,10,female,545,1236,508,256,478,22,302,234,176
1996158,27,2,1986,2,male,429,1229,946,254,572,0,104,254,468
1428950,27,14,1986,12,male,573,1043,470,260,699,131,239,129,460
1246197,17,27,1996,8,female,538,1139,880,254,179,245,169,9,10
2008828,19,4,1994,1,female,841,1250,418,249,3866,186,2970,63,896
1972884,20,29,1993,10,female,56,1041,26,259,1163,236,616,23,547
1114933,20,29,1993,12,female,676,1224,703,258,137,256,108,2,29
1111598,18,1,1995,1,male,557,1237,1105,255,140,255,133,0,7
1093263,24,25,1989,7,female,602,998,574,276,200,0,115,276,85
1073783,18,11,1995,8,female,555,1079,459,276,166,199,58,77,108
1507387,20,24,1993,11,male,830,1209,988,263,297,74,220,189,77
1453456,19,26,1994,4,female,424,1112,776,269,442,109,188,160,254
1962958,23,23,1990,8,male,1382,1231,1005,276,4,276,3,0,1
1554697,16,3,1997,8,male,535,1265,383,269,411,269,268,0,143
2151461,19,11,1994,8,male,520,1219,926,271,768,271,598,0,170
2023304,17,2,1996,3,female,539,1234,158,287,199,22,60,265,139
1047021,16,12,1997,5,female,302,1033,436,281,430,29,158,252,272
1597386,18,22,1995,8,female,624,1095,556,283,333,157,227,126,106
1407257,22,20,1991,12,female,950,1030,343,280,232,220,151,60,81
1973483,17,28,1996,9,female,324,1182,509,287,714,284,230,3,484
1400352,24,13,1989,8,female,1604,1063,413,277,416,243,376,34,40
1788746,22,15,1991,1,male,443,1142,1056,278,64,278,63,0,1
2138345,15,12,1998,11,male,511,1036,901,289,406,289,335,0,71
1039591,16,18,1997,3,female,396,1165,903,282,224,282,174,0,50
1960766,24,2,1989,3,female,402,1184,721,289,369,289,256,0,113
1333713,17,5,1996,8,female,360,1220,207,290,1709,290,874,0,835
1419732,19,28,1994,2,female,521,1195,664,281,475,281,305,0,170
1161048,19,14,1994,12,female,80,1102,483,305,1005,298,505,7,500
1317069,18,25,1995,10,female,85,1023,272,295,127,293,55,2,72
1191604,16,5,1997,5,male,375,1076,913,325,11,0,8,325,3
1639821,19,5,1994,12,female,576,1073,465,309,432,41,230,268,202
2125022,19,29,1994,7,male,772,1080,710,310,77,222,57,88,20
1150106,19,19,1994,8,female,840,1086,657,313,394,82,290,231,104
1369346,19,8,1994,10,female,1530,1097,401,312,742,130,272,182,470
1590129,16,18,1997,2,female,484,1234,781,312,452,297,379,15,73
1408155,21,15,1992,5,female,635,1174,462,323,1165,318,476,5,689
1608799,21,13,1992,6,female,796,1081,715,323,497,314,342,9,155
2181637,42,10,1971,6,female,1746,1144,535,312,1424,270,1103,42,321
1051638,15,11,1998,11,male,409,1231,980,318,3265,318,2567,0,698
1879520,26,6,1987,5,female,1637,1150,454,313,679,313,519,0,160
1462430,40,9,1973,10,female,717,1034,85,310,1111,310,605,0,506
1230661,18,10,1995,9,female,565,1042,466,337,129,12,63,325,66
1087201,18,14,1995,9,female,361,1060,550,339,883,11,385,328,498
1057889,14,10,1999,1,male,326,1255,1127,335,103,212,66,123,37
1161957,24,17,1989,4,male,448,1063,930,338,409,195,375,143,34
1755231,24,11,1989,10,female,432,1042,447,339,214,242,125,97,89
2082520,19,7,1994,3,female,1496,1023,643,340,626,100,466,240,160
1361416,19,28,1994,8,male,1376,1148,606,340,1236,279,958,61,278
1765801,29,1,1984,1,male,717,1186,1054,338,47,338,38,0,9
1646271,20,19,1993,10,male,638,1116,554,343,208,343,194,0,14
1976709,19,6,1994,3,female,744,1197,371,333,440,333,279,0,161
1039573,36,11,1977,12,female,1732,1054,433,363,191,130,111,233,80
1956776,21,5,1992,1,female,1570,1149,503,364,487,156,384,208,103
1077097,26,30,1987,8,male,1112,1080,726,357,372,73,212,284,160
1711714,13,1,2000,1,female,390,1067,171,359,211,278,148,81,63
1071393,17,4,1996,5,female,894,1204,672,353,197,295,173,58,24
1594163,17,29,1996,4,female,715,1252,807,356,286,276,93,80,193
1351079,17,6,1996,7,female,1371,1202,250,359,1742,359,1143,0,599
1179391,13,4,2000,6,female,820,1047,624,382,246,105,108,277,138
2054826,19,9,1994,9,male,1169,1019,492,385,599,218,302,167,297
1063351,20,10,1993,11,female,1734,1074,413,377,408,282,196,95,212
1644369,14,10,1999,6,female,118,1036,483,392,1166,376,939,16,227
1675207,19,17,1994,5,male,587,1058,563,377,581,364,500,13,81
1146847,19,16,1994,8,female,15,1038,264,380,671,366,481,14,190
1764984,25,21,1988,2,female,441,1002,830,379,241,376,214,3,27
2117458,33,14,1980,10,male,1758,1054,703,381,231,381,160,0,71
1939102,20,30,1993,10,female,606,1016,463,385,312,385,298,0,14
1757753,21,4,1992,4,male,529,1135,837,375,362,375,251,0,111
1941412,17,16,1996,9,female,1255,1253,299,407,863,27,668,380,195
1053638,32,4,1981,4,female,1571,1100,223,406,1073,59,523,347,550
1842536,17,27,1996,3,male,849,1139,636,401,381,266,280,135,101
2142682,18,29,1995,5,male,1378,1253,449,400,419,107,320,293,99
1268085,23,16,1990,1,male,1790,1172,530,410,488,84,272,326,216
1194656,19,4,1994,8,female,869,1132,486,409,1719,289,1215,120,504
1707025,21,25,1992,8,female,684,1018,252,400,949,189,164,211,785
1313101,23,24,1990,12,female,266,1256,495,402,1083,192,407,210,676
1245707,23,28,1990,3,female,176,1078,36,396,1165,333,942,63,223
1928123,24,29,1989,9,female,1246,1009,547,409,1019,315,539,94,480
1976093,21,13,1992,12,male,227,1172,1023,415,320,415,304,0,16
1533161,23,24,1990,5,female,338,1124,363,399,360,399,318,0,42
1668129,15,29,1998,4,male,212,1072,868,429,466,65,166,364,300
1914350,22,22,1991,7,female,444,1031,358,431,579,82,298,349,281
1909640,15,17,1998,3,female,201,1011,320,435,2630,22,1186,413,1444
1020006,16,20,1997,11,female,545,998,234,445,612,194,390,251,222
1590203,15,8,1998,5,male,476,1232,735,436,1815,178,1064,258,751
1840900,19,20,1994,7,female,551,1138,179,443,1019,193,252,250,767
1000008,14,9,1999,9,female,343,1156,233,431,198,400,167,31,31
2144861,15,18,1998,2,male,902,1143,803,446,122,365,112,81,10
2006363,19,14,1994,8,male,202,999,905,430,236,351,130,79,106
1710476,18,8,1995,5,female,417,1205,859,434,284,336,227,98,57
1309483,20,3,1993,3,female,544,1233,246,445,601,352,303,93,298
2182886,28,15,1985,4,male,958,1168,935,441,414,434,341,7,73
2053206,17,7,1996,11,female,538,1011,683,442,1554,416,927,26,627
1761653,16,4,1997,8,female,1261,1167,250,440,840,387,340,53,500
1320716,20,1,1993,3,female,838,1007,550,448,675,440,580,8,95
1836399,15,23,1998,6,female,480,1059,682,437,618,435,442,2,176
1059722,24,5,1989,7,female,729,1139,762,440,265,440,230,0,35
2064745,16,1,1997,1,female,732,1119,518,448,317,448,272,0,45
1562152,27,7,1986,8,male,597,1111,562,439,472,439,291,0,181
1794399,17,2,1996,12,male,744,1163,500,437,1314,437,726,0,588
1282747,15,26,1998,8,male,588,1012,521,471,609,82,406,389,203
1443970,20,9,1993,3,male,700,1018,502,462,295,44,81,418,214
1442607,14,5,1999,2,female,796,1177,156,480,968,53,779,427,189
1659642,17,24,1996,7,male,552,1029,832,462,573,236,361,226,212
1655155,21,30,1992,3,female,842,1212,538,470,690,246,434,224,256
1611090,25,2,1988,4,female,381,1021,467,471,507,181,299,290,208
1737000,38,23,1975,12,male,910,1189,492,462,1383,240,403,222,980
2084013,36,18,1977,12,male,1409,1037,243,475,346,376,153,99,193
2007607,17,31,1996,8,female,643,1120,444,470,1030,358,808,112,222
1899032,18,24,1995,2,male,233,1030,715,458,1914,424,1185,34,729
1103068,18,30,1995,8,female,1937,1199,300,454,1386,431,725,23,661
2061805,20,6,1993,9,male,403,1012,813,466,89,466,81,0,8
1836427,22,16,1991,12,female,524,1056,317,466,462,466,420,0,42
1344060,15,29,1998,4,female,490,1162,910,459,1088,459,1068,0,20
1365005,18,5,1995,10,male,625,1155,942,499,394,353,251,146,143
2169926,22,6,1991,12,male,728,1088,507,490,847,116,375,374,472
1730384,21,22,1992,4,male,664,1238,990,495,1466,105,485,390,981
1644026,31,10,1982,8,female,775,1177,1009,507,634,498,557,9,77
1603035,13,11,2000,8,female,101,1008,676,498,1936,391,1188,107,748
1996132,16,13,1997,6,female,621,1001,644,485,872,380,438,105,434
2081278,18,31,1995,8,female,796,1201,184,511,1694,502,1583,9,111
1834109,21,4,1992,3,male,764,1022,755,503,248,503,174,0,74
1419184,18,1,1995,1,female,82,1034,255,493,2545,493,2004,0,541
2134846,23,22,1990,12,male,937,1209,1053,540,605,37,552,503,53
1368542,16,14,1997,5,male,801,1045,350,556,3078,27,1237,529,1841
2058423,16,21,1997,4,female,569,1049,483,561,446,184,309,377,137
1378130,20,29,1993,12,female,694,1018,571,531,539,371,313,160,226
1040445,19,5,1994,12,female,661,1134,295,547,2792,204,1581,343,1211
1330543,18,5,1995,3,female,819,1124,506,526,178,471,94,55,84
1176194,19,24,1994,8,female,1561,1204,672,533,313,459,168,74,145
1919783,41,29,1972,12,male,1043,1098,747,525,767,410,550,115,217
1356377,20,1,1993,10,male,363,1206,579,567,899,48,381,519,518
2017854,14,11,1999,5,female,590,1120,757,600,485,318,284,282,201
1819679,19,15,1994,2,male,578,1159,630,600,667,133,210,467,457
1135116,20,29,1993,6,female,855,1080,716,567,636,186,307,381,329
1002613,25,30,1988,11,female,782,1130,588,598,663,428,182,170,481
1110352,42,1,1971,12,female,1725,1243,1025,586,884,177,695,409,189
1756058,31,13,1982,9,female,398,1113,926,599,681,571,444,28,237
2043317,17,17,1996,7,female,383,1128,750,582,1562,575,1276,7,286
1309167,42,8,1971,6,female,218,1106,514,606,1329,514,597,92,732
1922408,18,18,1995,8,female,262,1220,721,608,1163,602,895,6,268
1077030,25,1,1988,1,male,242,1022,61,563,1245,560,685,3,560
1544982,21,6,1992,9,male,493,1038,709,578,721,578,612,0,109
1404625,16,19,1997,1,male,575,1092,927,618,446,94,241,524,205
1429613,16,1,1997,6,female,247,1211,972,622,404,18,246,604,158
2180253,21,13,1992,9,male,575,1067,747,637,800,44,240,593,560
2122319,22,17,1991,1,female,219,1030,840,617,1136,1,232,616,904
1723795,17,5,1996,12,female,402,1010,139,630,155,429,93,201,62
1663163,15,7,1998,10,female,468,1041,452,620,1114,521,480,99,634
1649485,24,10,1989,4,female,899,1210,534,613,942,559,368,54,574
1690988,15,13,1998,8,male,351,1037,903,616,281,616,249,0,32
2184200,18,26,1995,2,female,242,1191,825,612,281,612,264,0,17
1871838,19,29,1994,12,male,868,1266,1039,613,450,613,372,0,78
2109254,16,17,1997,7,female,585,1075,661,620,935,620,662,0,273
2143647,20,4,1993,8,male,256,1084,503,635,1967,635,1202,0,765
1578402,16,17,1997,9,male,390,1099,701,719,1943,70,654,649,1289
2163569,21,12,1992,7,female,1433,1007,699,691,395,174,183,517,212
2130851,26,7,1987,10,female,1213,1012,674,698,586,201,163,497,423
1459269,18,28,1995,5,female,727,1132,310,668,1380,433,352,235,1028
1271934,20,27,1993,10,female,523,1076,138,675,3267,245,1267,430,2000
1301079,38,30,1975,4,female,755,996,677,717,1238,256,433,461,805
1884941,32,3,1981,6,male,13,1039,902,708,400,618,396,90,4
1032493,14,18,1999,8,male,443,1111,554,698,906,656,366,42,540
1338312,16,1,1997,6,female,463,1060,598,693,921,673,674,20,247
2109384,18,29,1995,7,female,240,1269,616,712,3072,526,2733,186,339
1801601,18,18,1995,12,female,810,1062,655,678,110,678,86,0,24
1487435,19,9,1994,6,male,571,1162,857,691,110,691,88,0,22
1100095,20,23,1993,3,male,645,1134,909,722,62,722,56,0,6
1022695,20,12,1993,12,male,576,1103,905,709,419,709,337,0,82
1300713,32,17,1981,9,male,510,1064,885,689,168,689,158,0,10
1650020,17,2,1996,5,female,510,1251,545,715,981,715,889,0,92
1187719,18,28,1995,3,male,413,1020,783,708,1181,708,983,0,198
1831973,16,11,1997,5,female,1012,1065,255,785,1124,152,342,633,782
2048246,19,10,1994,8,female,763,1115,419,763,1029,119,548,644,481
1587947,17,11,1996,1,female,589,1265,369,734,580,194,298,540,282
2083022,18,22,1995,3,female,459,1265,767,791,4359,270,2826,521,1533
1242403,19,9,1994,7,female,1545,1186,316,775,1530,396,445,379,1085
1759519,19,10,1994,9,female,461,1209,795,750,1730,486,850,264,880
1775592,23,20,1990,12,male,391,1005,792,780,331,660,250,120,81
1620309,15,6,1998,6,female,401,1096,570,759,485,660,374,99,111
2060763,17,25,1996,11,female,625,1081,307,791,1185,699,599,92,586
1543460,16,19,1997,2,female,562,1207,665,791,695,589,661,202,34
1500748,23,19,1990,9,male,848,1100,381,735,807,711,229,24,578
1488236,20,4,1993,5,male,623,1078,854,740,133,740,115,0,18
1911729,40,30,1973,10,female,714,1104,437,794,1168,794,1023,0,145
1953187,20,15,1993,12,female,176,1144,202,785,1312,785,651,0,661
1770547,29,12,1984,11,male,386,1027,848,768,1537,768,1475,0,62
2186392,18,14,1995,4,female,346,1043,549,856,1000,127,595,729,405
1119231,20,17,1993,10,female,255,1187,785,816,974,97,488,719,486
1831369,26,26,1987,6,female,369,1029,712,808,2253,9,840,799,1413
1122422,31,24,1982,7,female,880,1210,264,807,1724,63,622,744,1102
1459750,18,12,1995,1,female,382,1108,102,849,460,561,274,288,186
1634388,18,17,1995,3,female,1476,1222,398,830,454,567,274,263,180
2018875,21,26,1992,12,female,549,1098,368,856,173,499,43,357,130
2104953,26,9,1987,9,female,250,1137,686,862,390,347,312,515,78
1753908,16,9,1997,8,female,497,1087,850,872,564,372,343,500,221
1404779,18,26,1995,1,male,822,1024,843,828,1231,454,746,374,485
1150974,18,28,1995,1,male,437,1206,1067,857,960,232,585,625,375
1118346,20,4,1993,1,male,975,1034,585,845,559,425,250,420,309
1109971,18,1,1995,6,female,205,1229,26,877,1760,184,1123,693,637
1189135,17,12,1996,4,female,1351,1221,550,867,479,732,253,135,226
1618776,17,21,1996,11,female,1659,1115,195,826,1093,674,817,152,276
1145504,18,20,1995,6,female,1394,1121,437,801,963,644,417,157,546
2135555,38,17,1975,2,male,514,1026,190,822,3476,768,1003,54,2473
1001096,14,14,1999,2,female,360,1196,832,851,499,851,432,0,67
1516706,17,18,1996,5,male,660,1119,844,822,456,822,410,0,46
2092683,25,22,1988,12,male,529,1001,444,862,166,862,139,0,27
1148440,18,1,1995,3,female,212,1114,469,835,2654,835,1763,0,891
1202860,16,22,1997,8,male,443,1053,985,955,582,22,347,933,235
1417515,21,4,1992,3,male,501,1192,601,974,1869,114,932,860,937
1041953,19,12,1994,5,female,865,1159,600,881,1282,526,565,355,717
1620338,20,12,1993,2,female,246,1015,710,908,1075,573,577,335,498
1284790,17,26,1996,3,male,615,1201,939,982,664,885,377,97,287
1439106,16,10,1997,11,female,587,1170,766,926,2328,866,1374,60,954
1827101,20,17,1993,12,male,790,1129,616,903,374,903,344,0,30
1219119,26,17,1987,8,male,395,1153,758,890,348,890,317,0,31
2099131,27,14,1986,2,male,446,1150,860,914,832,914,827,0,5
1878083,15,19,1998,8,male,312,1117,841,1039,439,117,168,922,271
1663926,15,16,1998,9,female,801,1232,658,1010,2331,52,1233,958,1098
1293077,20,3,1993,7,female,1457,1250,400,1061,1958,158,722,903,1236
1910511,18,30,1995,10,female,228,1135,497,1074,480,668,293,406,187
1678114,16,16,1997,1,male,465,999,658,1102,1087,699,471,403,616
1272055,17,29,1996,10,male,145,1185,1032,993,706,215,117,778,589
1273093,20,11,1993,5,female,466,1072,603,1049,706,277,189,772,517
2008986,33,1,1980,6,male,415,1053,573,1066,1542,285,317,781,1225
2041477,16,24,1997,8,female,334,1177,783,1094,3888,520,1370,574,2518
1365651,17,11,1996,5,female,133,1254,932,1053,2248,605,772,448,1476
2185372,18,7,1995,8,male,110,1256,702,1005,2092,556,1139,449,953
1703069,19,29,1994,10,female,148,1116,672,1054,4509,213,1363,841,3146
2011346,20,28,1993,12,male,734,1037,292,1120,640,856,389,264,251
1486021,20,11,1993,6,female,786,1009,647,1031,305,764,169,267,136
1502651,18,16,1995,10,female,585,1077,343,989,668,953,473,36,195
1814778,23,30,1990,7,male,491,1241,681,1104,2437,892,1504,212,933
1780363,16,1,1997,8,female,541,1048,661,1105,742,1103,300,2,442
1145091,15,12,1998,12,male,544,1101,774,1098,294,1098,245,0,49
1620453,15,1,1998,12,female,559,1226,860,1049,623,1049,557,0,66
1615922,26,16,1987,3,female,240,1038,777,988,507,988,239,0,268
1362862,18,25,1995,9,female,174,1051,629,1108,699,1108,620,0,79
1280589,19,23,1994,7,male,407,1047,583,992,1248,992,1070,0,178
